Ticker,Empresa,Razão Social,Situação Registro,Situação Emissor,Segmento de Listagem,Atividade,Ação,Data da Cotação,Tipo de Ação,Último Preço de Fechamento,Fator de Cotação,Volume Financeiro Transacionado,Último Demonstrativo Financeiro,Setor,Subsetor,Segmento,Participação em Índices,Preço/Lucro,Preço/VPA,Preço/Receita Líquida,Preço/FCO,Preço/FCF,Preço/Ativo Total,Preço/EBIT,Preço/Capital Giro,Preço/NCAV,EV/EBIT,EV/EBITDA,EV/Receita Líquida,EV/FCO,EV/FCF,EV/Ativo Total,Market Cap Empresa,Enterprise Value,Data Demonstração Financeira Atual,Preço Atual da Ação,Data do Preço da Ação,Dividend Yield,Receita Líquida,Resultado Bruto,EBIT,Depreciação e Amortização,EBITDA,Lucro Líquido,Lucro/Ação,Menor Preço 52 semanas,Maior Preço 52 semanas,Variação 2024,Variação 1 ano,Variação 2 anos(total),Variação 2 anos(anual),Variação 3 anos(total),Variação 3 anos(anual),Variação 4 anos(total),Variação 4 anos(anual),Variação 5 anos(total),Variação 5 anos(anual),Volume Diário Médio (3 meses),Retorno s/ Capital Tangível Inicial,Retorno s/ Capital Investido Inicial,Retorno s/ Capital Tangível Inicial Pré-Impostos,Retorno s/ Capital Investido Inicial Pré-Impostos,Retorno s/ Patrimônio Líquido Inicial,Retorno s/ Ativo Inicial,Margem Bruta,Margem Líquida,Margem EBIT,Margem EBITDA,Giro do Ativo Inicial,Alavancagem Financeira,Passivo/Patrimônio Líquido,Dívida Líquida/EBITDA,Caixa e Equivalentes de Caixa,Ativo Total,Dívida de Curto Prazo,Dívida de Longo Prazo,Dívida Bruta,Dívida Líquida,Patrimônio Líquido,Valor Patrimonial da Ação,Ações Ordinárias,Ações Preferenciais,Total,Ações Ordinárias em Tesouraria,Ações Preferenciais em Tesouraria,Total em Tesouraria,Ações Ordinárias (Exceto Tesouraria),Ações Preferenciais (Exceto Tesouraria),Total (Exceto Tesouraria),Fluxo de Caixa Operacional,Fluxo de Caixa de Investimentos,Fluxo de Caixa de Financiamentos,Aumento (Redução) de Caixa e Equivalentes,CAPEX 3 meses,Fluxo de Caixa Livre 3 meses,CAPEX 12 meses,Fluxo de Caixa Livre 12 meses,Receita de Intermediação Financeira,Resultado Bruto de Intermediação Financeira,Receita de Prestação de Serviços,Não existem dados para este código de negociação,Dados existentes para códigos de negociação abaixo:,Ordinária,Preferencial,Sem dados para mostrar,Unit
RSUL3,RIOSULENSE,METALURGICA RIOSULENSE S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,,RSUL3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Bens Industriais,Material de Transporte,Material Rodoviário,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,06","3,77","0,92","18,82","-29,16","0,87","R$ 324,86 M","R$ 338,22 M",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 98,39 M","R$ 40,50 M","R$ 22,15 M","- R$ 1,69 M","R$ 23,84 M","R$ 14,88 M","R$ 2,45",,,,,,,,,,,,,,"20,52%","30,53%","31,09%","46,25%","31,12%","15,76%","41,56%","15,10%","22,69%","24,44%","1,04","1,75","0,75","0,15","R$ 73,00 mil","R$ 387,35 M","R$ 5,83 M","R$ 7,61 M","R$ 13,43 M","R$ 13,36 M","R$ 220,74 M","R$ 36,35",3.576.903,2.495.225,6.072.128,0,0,0,3.576.903,2.495.225,6.072.128,"- R$ 35,05 M","R$ 33,06 M","R$ 2,04 M","R$ 51,00 mil","R$ 22,99 M","- R$ 12,06 M","- R$ 29,57 M","- R$ 11,60 M",,,,,,,,,
RSUL4,RIOSULENSE,METALURGICA RIOSULENSE S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,,RSUL4,13/12/2024,PN,"R$ 53,50",1 Ação,"R$ 10,60 mil",ITR - 30/09/2024,Bens Industriais,Material de Transporte,Material Rodoviário,-,"5,87","1,47","0,89","18,07","-28,01","0,84","3,90","2,65","-7,37","4,06","3,77","0,92","18,82","-29,16","0,87","R$ 324,86 M","R$ 338,22 M",30/09/2024,"R$ 53,50",13/12/2024,"3,98%","R$ 98,39 M","R$ 40,50 M","R$ 22,15 M","- R$ 1,69 M","R$ 23,84 M","R$ 14,88 M","R$ 2,45","R$ 52,50","R$ 81,76","-27,27%","-27,69%","-18,05%","-9,49%","-22,31%","-8,08%","169,88%","27,64%","391,40%","37,42%","R$ 104,72 mil","20,52%","30,53%","31,09%","46,25%","31,12%","15,76%","41,56%","15,10%","22,69%","24,44%","1,04","1,75","0,75","0,15","R$ 73,00 mil","R$ 387,35 M","R$ 5,83 M","R$ 7,61 M","R$ 13,43 M","R$ 13,36 M","R$ 220,74 M","R$ 36,35",3.576.903,2.495.225,6.072.128,0,0,0,3.576.903,2.495.225,6.072.128,"- R$ 35,05 M","R$ 33,06 M","R$ 2,04 M","R$ 51,00 mil","R$ 22,99 M","- R$ 12,06 M","- R$ 29,57 M","- R$ 11,60 M",,,,,,,,,
SAEN3,SAFIRA ENERG,SAFIRA HOLDING S.A.,ATIVO,FASE OPERACIONAL,Bovespa Mais Nível 2,Holdings de instituições financeiras e não financeiras; geração e comercialização de energia em todas as suas formas; assessoria empresarial; manutenção e gestão de sistema fotovoltaico. dentre outros,SAEN3,NA,,NA,NA,NA,ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANB11,SANTANDER BR,BCO SANTANDER (BRASIL) S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Banco Múltiplo com Carteira Comercial,SANB11,13/12/2024,UNT,"R$ 24,25",1 Ação,"R$ 85,47 M",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,"GPTW, IBOVESPA, IBRA, IBRX, ICO2, IDIV, IFNC, ISE, ITAG, MLCX","7,36","0,77","0,68","-4,28",,"0,07",,,,,,,,,,"R$ 91,76 B",,30/09/2024,"R$ 24,25",13/12/2024,"6,64%",,,,,,"R$ 3,64 B",,"R$ 24,25","R$ 31,33","-19,96%","-18,33%","6,05%","2,99%","-8,31%","-2,85%","-28,94%","-8,19%","-24,74%","-5,52%","R$ 70,52 M",,,,,"10,90%","1,10%","39,88%","9,20%",,,"0,12","10,40","9,40",,,"R$ 1,23 T",,,,,"R$ 118,13 B","R$ 15,75",3.818.695.000,3.679.836.000,7.498.531.000,19.031.000,19.031.000,38.062.000,3.799.664.000,3.660.805.000,7.460.469.000,"R$ 28,71 B","- R$ 531,23 M","R$ 7,16 B","R$ 35,34 B",NA,,NA,,"R$ 35,20 B","R$ 13,99 B","R$ 4,46 B",,,,,,
SANB3,SANTANDER BR,BCO SANTANDER (BRASIL) S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Banco Múltiplo com Carteira Comercial,SANB3,13/12/2024,ON,"R$ 11,56",1 Ação,"R$ 3,00 M",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,-,"7,02","0,73","0,65","-4,08",,"0,07",,,,,,,,,,"R$ 91,76 B",,30/09/2024,"R$ 11,56",13/12/2024,"6,63%",,,,,,"R$ 3,64 B",,"R$ 11,56","R$ 14,86","-19,18%","-18,21%","7,00%","3,44%","-6,55%","-2,24%","-27,71%","-7,80%","-34,42%","-8,08%","R$ 1,50 M",,,,,"10,90%","1,10%","39,88%","9,20%",,,"0,12","10,40","9,40",,,"R$ 1,23 T",,,,,"R$ 118,13 B","R$ 15,75",3.818.695.000,3.679.836.000,7.498.531.000,19.031.000,19.031.000,38.062.000,3.799.664.000,3.660.805.000,7.460.469.000,"R$ 28,71 B","- R$ 531,23 M","R$ 7,16 B","R$ 35,34 B",NA,,NA,,"R$ 35,20 B","R$ 13,99 B","R$ 4,46 B",,,,,,
SANB4,SANTANDER BR,BCO SANTANDER (BRASIL) S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Banco Múltiplo com Carteira Comercial,SANB4,13/12/2024,PN,"R$ 12,94",1 Ação,"R$ 3,99 M",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,-,"7,86","0,82","0,72","-4,57",,"0,08",,,,,,,,,,"R$ 91,76 B",,30/09/2024,"R$ 12,94",13/12/2024,"6,52%",,,,,,"R$ 3,64 B",,"R$ 12,94","R$ 16,47","-19,24%","-17,44%","6,46%","3,18%","-8,59%","-2,95%","-28,94%","-8,19%","-10,55%","-2,20%","R$ 1,73 M",,,,,"10,90%","1,10%","39,88%","9,20%",,,"0,12","10,40","9,40",,,"R$ 1,23 T",,,,,"R$ 118,13 B","R$ 15,75",3.818.695.000,3.679.836.000,7.498.531.000,19.031.000,19.031.000,38.062.000,3.799.664.000,3.660.805.000,7.460.469.000,"R$ 28,71 B","- R$ 531,23 M","R$ 7,16 B","R$ 35,34 B",NA,,NA,,"R$ 35,20 B","R$ 13,99 B","R$ 4,46 B",,,,,,
SAPR11,SANEPAR,CIA SANEAMENTO DO PARANA - SANEPAR,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,EXPLORAÇÃO DE SERVIÇOS PÚBLICOS E DE SISTEMAS PRIVADOS DE ABASTECIMENTO DE ÁGUA. DE COLETA. REMOÇÃO E DESTINAÇÃO FINAL DE EFLUENTES E RESÍDUOS SÓLIDOS DOMÉSTICOS E INDUSTRIAIS E SEUS SUBPRODUTOS.,SAPR11,13/12/2024,UNT,"R$ 28,35",1 Ação,"R$ 28,46 M",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,"IBRA, IGC, IGCT, ISE, ITAG, SMLL, UTIL","5,72","0,81","1,27","3,16","10,93","0,43","3,63","6,05","-1,05","5,62","4,58","1,96","4,89","16,92","0,66","R$ 8,48 B","R$ 13,27 B",30/09/2024,"R$ 28,35",13/12/2024,"4,82%","R$ 1,71 B","R$ 973,84 M","R$ 616,50 M","- R$ 141,94 M","R$ 758,44 M","R$ 377,53 M","R$ 0,25","R$ 23,90","R$ 32,66","2,98%","1,92%","94,89%","39,67%","81,93%","22,10%","38,93%","8,57%","19,43%","3,61%","R$ 35,36 M","26,02%","11,22%","39,42%","17,00%","15,77%","8,18%","58,29%","22,12%","34,90%","42,83%","0,37","1,91","0,91","1,65","R$ 1,67 B","R$ 20,13 B","R$ 542,78 M","R$ 5,92 B","R$ 6,46 B","R$ 4,78 B","R$ 10,56 B","R$ 6,99",503.735.259,1.007.470.260,1.511.205.519,0,0,0,503.735.259,1.007.470.260,1.511.205.519,"R$ 828,25 M","- R$ 503,00 M","- R$ 89,51 M","R$ 235,75 M","- R$ 503,00 M","R$ 325,26 M","- R$ 1,93 B","R$ 784,19 M",,,,,,,,,
SAPR3,SANEPAR,CIA SANEAMENTO DO PARANA - SANEPAR,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,EXPLORAÇÃO DE SERVIÇOS PÚBLICOS E DE SISTEMAS PRIVADOS DE ABASTECIMENTO DE ÁGUA. DE COLETA. REMOÇÃO E DESTINAÇÃO FINAL DE EFLUENTES E RESÍDUOS SÓLIDOS DOMÉSTICOS E INDUSTRIAIS E SEUS SUBPRODUTOS.,SAPR3,13/12/2024,ON,"R$ 5,58",1 Ação,"R$ 1,93 M",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,-,"5,63","0,80","1,25","3,11","10,75","0,42","3,57","5,96","-1,03","5,62","4,58","1,96","4,89","16,92","0,66","R$ 8,48 B","R$ 13,27 B",30/09/2024,"R$ 5,58",13/12/2024,"4,53%","R$ 1,71 B","R$ 973,84 M","R$ 616,50 M","- R$ 141,94 M","R$ 758,44 M","R$ 377,53 M","R$ 0,25","R$ 4,62","R$ 6,32","7,15%","6,19%","103,44%","42,70%","79,73%","21,61%","27,21%","6,21%","30,45%","5,45%","R$ 1,16 M","26,02%","11,22%","39,42%","17,00%","15,77%","8,18%","58,29%","22,12%","34,90%","42,83%","0,37","1,91","0,91","1,65","R$ 1,67 B","R$ 20,13 B","R$ 542,78 M","R$ 5,92 B","R$ 6,46 B","R$ 4,78 B","R$ 10,56 B","R$ 6,99",503.735.259,1.007.470.260,1.511.205.519,0,0,0,503.735.259,1.007.470.260,1.511.205.519,"R$ 828,25 M","- R$ 503,00 M","- R$ 89,51 M","R$ 235,75 M","- R$ 503,00 M","R$ 325,26 M","- R$ 1,93 B","R$ 784,19 M",,,,,,,,,
SAPR4,SANEPAR,CIA SANEAMENTO DO PARANA - SANEPAR,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,EXPLORAÇÃO DE SERVIÇOS PÚBLICOS E DE SISTEMAS PRIVADOS DE ABASTECIMENTO DE ÁGUA. DE COLETA. REMOÇÃO E DESTINAÇÃO FINAL DE EFLUENTES E RESÍDUOS SÓLIDOS DOMÉSTICOS E INDUSTRIAIS E SEUS SUBPRODUTOS.,SAPR4,13/12/2024,PN,"R$ 5,63",1 Ação,"R$ 8,92 M",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,IDIV,"5,68","0,81","1,26","3,14","10,85","0,42","3,60","6,01","-1,04","5,62","4,58","1,96","4,89","16,92","0,66","R$ 8,48 B","R$ 13,27 B",30/09/2024,"R$ 5,63",13/12/2024,"4,94%","R$ 1,71 B","R$ 973,84 M","R$ 616,50 M","- R$ 141,94 M","R$ 758,44 M","R$ 377,53 M","R$ 0,25","R$ 4,86","R$ 6,57","1,37%","-0,60%","90,34%","38,02%","79,10%","21,46%","39,91%","8,76%","15,10%","2,85%","R$ 8,56 M","26,02%","11,22%","39,42%","17,00%","15,77%","8,18%","58,29%","22,12%","34,90%","42,83%","0,37","1,91","0,91","1,65","R$ 1,67 B","R$ 20,13 B","R$ 542,78 M","R$ 5,92 B","R$ 6,46 B","R$ 4,78 B","R$ 10,56 B","R$ 6,99",503.735.259,1.007.470.260,1.511.205.519,0,0,0,503.735.259,1.007.470.260,1.511.205.519,"R$ 828,25 M","- R$ 503,00 M","- R$ 89,51 M","R$ 235,75 M","- R$ 503,00 M","R$ 325,26 M","- R$ 1,93 B","R$ 784,19 M",,,,,,,,,
SBFG3,GRUPO SBF,GRUPO SBF SA,ATIVO,FASE OPERACIONAL,Novo Mercado,A Companhia tem por objeto social (a) administração de bens próprios; e. (b) a participação. como sócia ou acionista. em outras empresas.,SBFG3,13/12/2024,ON,"R$ 10,95",1 Ação,"R$ 20,08 M",ITR - 30/09/2024,Consumo Cíclico,Comércio,Produtos Diversos,"IBRA, ICON, IGC, IGCT, IGNM, ITAG, SMLL","5,06","0,89","0,38","1,79","1,90","0,32","4,20","1,44","-0,74","7,62","4,63","0,68","3,25","3,44","0,57","R$ 2,67 B","R$ 4,84 B",30/09/2024,"R$ 10,95",13/12/2024,"1,58%","R$ 1,77 B","R$ 883,90 M","R$ 173,35 M","- R$ 105,37 M","R$ 278,72 M","R$ 133,74 M","R$ 0,55","R$ 10,40","R$ 18,51","1,49%","-4,20%","-0,33%","-0,16%","-50,79%","-21,07%",-,-,-,-,"R$ 29,40 M","7,28%","7,73%","11,03%","11,72%","21,44%","6,41%","48,55%","7,42%","8,94%","14,69%","0,86","2,82","1,82","2,08","R$ 765,34 M","R$ 8,44 B","R$ 706,05 M","R$ 2,23 B","R$ 2,93 B","R$ 2,17 B","R$ 2,99 B","R$ 12,27",243.797.164,0,243.797.164,0,0,0,243.797.164,0,243.797.164,"R$ 325,16 M","- R$ 56,84 M","- R$ 206,09 M","R$ 62,23 M","- R$ 25,45 M","R$ 299,70 M","- R$ 82,41 M","R$ 1,41 B",,,,,,,,,
SBSP3,SABESP,CIA SANEAMENTO BASICO EST SAO PAULO,ATIVO,FASE OPERACIONAL,Novo Mercado,Abastecimento de água. esgotamento sanitário. drenagem e manejo de águas pluviais urbanas. limpeza urbana. manejo de resíduos sólidos e energia.,SBSP3,13/12/2024,ON,"R$ 89,41",1 Ação,"R$ 352,74 M",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,"IBOVESPA, IBRA, IBRX, IBRX50, IGC, IGCT, IGNM, ITAG, IVBX, MLCX, UTIL","6,55","1,61","1,72","9,48","9,66","0,80","3,84","61,34","-1,64","5,19","4,39","2,32","12,80","13,05","1,08","R$ 61,11 B","R$ 82,58 B",30/09/2024,"R$ 89,41",13/12/2024,"1,61%","R$ 15,00 B","R$ 11,01 B","R$ 9,86 B","- R$ 592,89 M","R$ 10,45 B","R$ 6,11 B","R$ 8,94","R$ 69,93","R$ 99,58","23,59%","27,86%","69,14%","30,10%","141,12%","34,13%","110,86%","20,52%","70,70%","11,27%","R$ 310,62 M","95,41%","22,34%","144,56%","33,85%","31,53%","15,80%","54,82%","26,23%","44,73%","52,90%","0,60","2,01","1,01","1,14","R$ 2,39 B","R$ 76,13 B","R$ 2,64 B","R$ 21,22 B","R$ 23,86 B","R$ 21,46 B","R$ 37,91 B","R$ 55,46",683.509.869,0,683.509.869,0,0,0,683.509.869,0,683.509.869,"R$ 1,57 B","- R$ 3,91 B","R$ 1,92 B","- R$ 416,13 M","- R$ 26,23 M","R$ 1,54 B","- R$ 121,74 M","R$ 6,33 B",,,,,,,,,
SCAR3,SAO CARLOS,SAO CARLOS EMPREEND E PARTICIPACOES S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Compra e venda de imóveis prontos ou a construir; locação de bens imóveis; administração de empreendimentos imobiliários próprios ou de terceiros; exercício de outras atividades correlatas; e outros,SCAR3,13/12/2024,ON,"R$ 19,11",1 Ação,"R$ 534,10 mil",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,"IGC, IGNM, ITAG","4,43","0,66","0,98","-10,56","-7,45","0,37","2,76","2,46","-1,24","5,86","5,22","2,09","-22,46","-15,83","0,78","R$ 1,10 B","R$ 2,35 B",30/09/2024,"R$ 19,11",13/12/2024,"9,12%","R$ 66,94 M","R$ 36,89 M","R$ 19,41 M","- R$ 11,41 M","R$ 30,83 M","- R$ 11,47 M","- R$ 0,20","R$ 19,11","R$ 27,22","-26,33%","-11,79%","12,96%","6,29%","-39,92%","-15,63%","-50,92%","-16,31%","-51,97%","-13,63%","R$ 388,39 mil","8,15%","8,28%","12,35%","12,55%","16,33%","7,12%","46,45%","22,21%","35,66%","40,01%","0,32","1,80","0,80","2,77","R$ 31,97 M","R$ 3,01 B","R$ 147,20 M","R$ 1,13 B","R$ 1,27 B","R$ 1,24 B","R$ 1,67 B","R$ 28,93",57.737.000,0,57.737.000,397.000,0,397.000,57.340.000,0,57.340.000,"- R$ 4,03 M","R$ 49,02 M","- R$ 52,95 M","- R$ 7,96 M","- R$ 11,00 M","- R$ 15,03 M","- R$ 43,71 M","- R$ 148,15 M",,,,,,,,,
SEER3,SER EDUCA,SER EDUCACIONAL S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Desenvolvimento e a administração de atividades e instituições no setor de educação e outras áreas associadas; administração de bens e negócios próprios; e participação em outras sociedades.,SEER3,13/12/2024,ON,"R$ 5,15",1 Ação,"R$ 2,36 M",ITR - 30/09/2024,Consumo Cíclico,Diversos,Serviços Educacionais,"IBRA, ICON, IGC, IGCT, IGNM, ITAG, SMLL","19,08","0,54","0,34","3,21","4,96","0,19","2,40","5,33","-0,32","4,58","2,56","0,65","6,11","9,46","0,37","R$ 662,92 M","R$ 1,26 B",30/09/2024,"R$ 5,15",13/12/2024,"0,00%","R$ 474,60 M","R$ 269,58 M","R$ 58,03 M","- R$ 55,07 M","R$ 113,10 M","- R$ 2,31 M","- R$ 0,02","R$ 4,60","R$ 8,65","-29,84%","-37,95%","14,44%","6,99%","-52,88%","-22,20%","-67,91%","-24,75%","-80,13%","-27,59%","R$ 3,43 M","10,84%","10,28%","16,42%","15,57%","2,89%","1,01%","55,17%","1,79%","14,22%","25,50%","0,57","2,79","1,79","1,22","R$ 269,50 M","R$ 3,42 B","R$ 275,22 M","R$ 595,33 M","R$ 870,55 M","R$ 601,04 M","R$ 1,23 B","R$ 9,54",128.721.560,0,128.721.560,2.100.900,0,2.100.900,126.620.660,0,126.620.660,"R$ 85,31 M","- R$ 38,15 M","- R$ 93,50 M","- R$ 46,35 M","- R$ 19,94 M","R$ 65,37 M","- R$ 73,20 M","R$ 133,55 M",,,,,,,,,
SEQL3,SEQUOIA LOG,SEQUOIA LOGISTICA E TRANSPORTES S.A,ATIVO,FASE OPERACIONAL,Novo Mercado,Logística.transporte rodoviário de cargas em geral. municipal. intermunicipal. estadual e interestadual. serviços de entrega rápida e carga e descarga. dentre outros.,SEQL3,13/12/2024,ON,"R$ 2,89",1 Ação,"R$ 1,03 M",ITR - 30/09/2024,Bens Industriais,Serviços,Serviços Diversos,"IBRA, IGC, IGCT, IGNM, ITAG, SMLL","-0,08","0,21","0,09","-0,85","-0,85","0,03","-0,09","-0,11","-0,03","-0,85","-1,06","0,88","-7,96","-7,94","0,32","R$ 65,91 M","R$ 616,62 M",30/09/2024,"R$ 2,89",13/12/2024,"0,00%","R$ 216,57 M","R$ 3,37 M","- R$ 245,71 M","- R$ 35,82 M","- R$ 209,88 M","- R$ 289,52 M","- R$ 12,91","R$ 2,89","R$ 15,80","-81,71%","-67,16%","-95,55%","-78,96%","-98,98%","-78,31%","-99,29%","-71,04%",-,-,"R$ 4,57 M","-125,72%","-43,48%","-190,49%","-65,88%","-685,41%","-51,35%","-6,18%","-124,26%","-103,74%","-82,94%","0,41","6,21","5,21","-0,95","R$ 13,31 M","R$ 1,91 B","R$ 245,47 M","R$ 318,56 M","R$ 564,02 M","R$ 550,72 M","R$ 306,70 M","R$ 13,68",22.417.664,0,22.417.664,0,0,0,22.417.664,0,22.417.664,"- R$ 4,77 M","R$ 0,00","- R$ 23,78 M","- R$ 28,54 M","R$ 0,00","- R$ 4,77 M","- R$ 210,00 mil","- R$ 77,67 M",,,,,,,,,
SHOW3,TIME FOR FUN,T4F ENTRETENIMENTO S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Atuação no setor de entretenimento ao vivo. através da operação de casas de espetáculos e de bilheterias. da comercialização de alimentos. bebidas e produtos promocionais e da negociação de patrocínio,SHOW3,13/12/2024,ON,"R$ 0,72",1 Ação,"R$ 51,41 mil",ITR - 30/09/2024,Consumo Cíclico,Viagens e Lazer,Produção de Eventos e Shows,"IGC, IGNM, ITAG","-2,64","0,31","0,10","-0,39","-0,38","0,11","3,12","1,49","-0,19","1,74","1,32","0,06","-0,22","-0,21","0,06","R$ 48,54 M","R$ 27,13 M",30/09/2024,"R$ 0,72",13/12/2024,"0,00%","R$ 38,37 M","R$ 4,13 M","- R$ 2,23 M","- R$ 1,45 M","- R$ 778,00 mil","- R$ 14,91 M","- R$ 0,22","R$ 0,71","R$ 2,90","-65,38%","-66,97%","-65,71%","-41,49%","-79,94%","-41,49%","-83,96%","-36,74%","-87,21%","-33,69%","R$ 134,67 mil","-119,77%","-32.098,69%","-181,47%","-48.634,38%","-12,02%","-2,62%","9,82%","-3,93%","3,33%","4,40%","0,67","2,89","1,89","-1,04","R$ 101,03 M","R$ 448,40 M","R$ 68,52 M","R$ 11,10 M","R$ 79,62 M","- R$ 21,41 M","R$ 154,90 M","R$ 2,30",67.413.000,0,67.413.000,0,0,0,67.413.000,0,67.413.000,"R$ 15,27 M","- R$ 383,00 mil","- R$ 1,32 M","R$ 15,10 M","- R$ 383,00 mil","R$ 14,89 M","- R$ 2,06 M","- R$ 127,09 M",,,,,,,,,
SHUL3,SCHULZ,SCHULZ S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Indústria Metalúrgica,SHUL3,12/09/2022,ON,"R$ 27,94",1 Ação,"R$ 2,79 mil",ITR - 30/09/2024,Bens Industriais,Máquinas e Equipamentos,Motores . Compressores e Outros,-,"36,71","7,13","5,14","22,74","27,48","3,97","33,99","8,64","237,47","20,53","16,64","3,10","13,73","16,60","2,40","R$ 5,41 B","R$ 6,03 B",30/09/2024,"R$ 27,94",12/09/2022,"0,45%","R$ 526,89 M","R$ 140,11 M","R$ 83,24 M","- R$ 17,35 M","R$ 100,59 M","R$ 77,77 M","R$ 0,22","R$ 0,00","R$ 0,00",-,-,"0,00%","0,00%","-50,02%","-43,16%",-,-,-,-,"R$ 0,00","9,69%","10,01%","14,69%","15,17%","21,67%","11,34%","25,81%","14,00%","15,13%","18,66%","0,81","1,80","0,80","1,72","R$ 24,28 M","R$ 2,51 B","R$ 155,95 M","R$ 491,58 M","R$ 647,53 M","R$ 623,25 M","R$ 1,40 B","R$ 3,92",152.692.764,204.682.016,357.374.780,3.036,223.000,226.036,152.689.728,204.459.016,357.148.744,"R$ 80,45 M","- R$ 30,12 M","- R$ 158,12 M","- R$ 107,79 M","- R$ 22,80 M","R$ 57,65 M","- R$ 75,85 M","R$ 363,33 M",,,,,,,,,
SHUL4,SCHULZ,SCHULZ S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Indústria Metalúrgica,SHUL4,13/12/2024,PN,"R$ 5,57",1 Ação,"R$ 1,92 M",ITR - 30/09/2024,Bens Industriais,Máquinas e Equipamentos,Motores . Compressores e Outros,-,"7,32","1,42","1,02","4,53","5,48","0,79","6,78","1,72","47,34","20,53","16,64","3,10","13,73","16,60","2,40","R$ 5,41 B","R$ 6,03 B",30/09/2024,"R$ 5,57",13/12/2024,"7,85%","R$ 526,89 M","R$ 140,11 M","R$ 83,24 M","- R$ 17,35 M","R$ 100,59 M","R$ 77,77 M","R$ 0,22","R$ 5,57","R$ 6,75","-14,80%","-14,53%","44,32%","20,17%","49,48%","14,35%","109,98%","20,39%","174,60%","22,36%","R$ 2,55 M","9,69%","10,01%","14,69%","15,17%","21,67%","11,34%","25,81%","14,00%","15,13%","18,66%","0,81","1,80","0,80","1,72","R$ 24,28 M","R$ 2,51 B","R$ 155,95 M","R$ 491,58 M","R$ 647,53 M","R$ 623,25 M","R$ 1,40 B","R$ 3,92",152.692.764,204.682.016,357.374.780,3.036,223.000,226.036,152.689.728,204.459.016,357.148.744,"R$ 80,45 M","- R$ 30,12 M","- R$ 158,12 M","- R$ 107,79 M","- R$ 22,80 M","R$ 57,65 M","- R$ 75,85 M","R$ 363,33 M",,,,,,,,,
SIMH3,SIMPAR,SIMPAR S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Participação em outras sociedades empresariais. como sócia ou acionista.,SIMH3,13/12/2024,ON,"R$ 3,71",1 Ação,"R$ 46,38 M",ITR - 30/09/2024,Financeiro,Holdings Diversificadas,Holdings Diversificadas,"IBRA, IGC, IGCT, IGNM, ISE, ITAG, SMLL","-9,81","0,98","0,08","-0,47","-0,39","0,04","0,57","0,35","-0,05","9,99","5,99","1,46","-8,26","-6,84","0,70","R$ 3,24 B","R$ 56,64 B",30/09/2024,"R$ 3,71",13/12/2024,"0,00%","R$ 10,87 B","R$ 2,73 B","R$ 1,75 B","- R$ 987,54 M","R$ 2,74 B","R$ 10,84 M","R$ 0,01","R$ 3,71","R$ 9,82","-58,87%","-60,53%","-37,90%","-21,22%","-67,37%","-31,18%","-48,95%","-15,48%",-,-,"R$ 21,18 M","7,48%","8,71%","11,34%","13,19%","-9,44%","-0,53%","24,35%","-0,85%","14,60%","24,34%","0,62","24,38","23,38","5,65","R$ 1,89 B","R$ 80,92 B","R$ 6,90 B","R$ 48,39 B","R$ 55,29 B","R$ 53,40 B","R$ 3,32 B","R$ 3,80",873.040.533,0,873.040.533,11.014.390,0,11.014.390,862.026.143,0,862.026.143,"- R$ 1,91 B","- R$ 299,05 M","R$ 1,97 B","- R$ 236,78 M","- R$ 301,89 M","- R$ 2,21 B","- R$ 1,42 B","- R$ 8,28 B",,,,,,,,,
