Ticker,Empresa,Razão Social,Situação Registro,Situação Emissor,Segmento de Listagem,Atividade,Ação,Data da Cotação,Tipo de Ação,Último Preço de Fechamento,Fator de Cotação,Volume Financeiro Transacionado,Último Demonstrativo Financeiro,Setor,Subsetor,Segmento,Participação em Índices,Preço/Lucro,Preço/VPA,Preço/Receita Líquida,Preço/FCO,Preço/FCF,Preço/Ativo Total,Preço/EBIT,Preço/Capital Giro,Preço/NCAV,EV/EBIT,EV/EBITDA,EV/Receita Líquida,EV/FCO,EV/FCF,EV/Ativo Total,Market Cap Empresa,Enterprise Value,Data Demonstração Financeira Atual,Preço Atual da Ação,Data do Preço da Ação,Dividend Yield,Receita Líquida,Resultado Bruto,EBIT,Depreciação e Amortização,EBITDA,Lucro Líquido,Lucro/Ação,Menor Preço 52 semanas,Maior Preço 52 semanas,Variação 2024,Variação 1 ano,Variação 2 anos(total),Variação 2 anos(anual),Variação 3 anos(total),Variação 3 anos(anual),Variação 4 anos(total),Variação 4 anos(anual),Variação 5 anos(total),Variação 5 anos(anual),Volume Diário Médio (3 meses),Retorno s/ Capital Tangível Inicial,Retorno s/ Capital Investido Inicial,Retorno s/ Capital Tangível Inicial Pré-Impostos,Retorno s/ Capital Investido Inicial Pré-Impostos,Retorno s/ Patrimônio Líquido Inicial,Retorno s/ Ativo Inicial,Margem Bruta,Margem Líquida,Margem EBIT,Margem EBITDA,Giro do Ativo Inicial,Alavancagem Financeira,Passivo/Patrimônio Líquido,Dívida Líquida/EBITDA,Caixa e Equivalentes de Caixa,Ativo Total,Dívida de Curto Prazo,Dívida de Longo Prazo,Dívida Bruta,Dívida Líquida,Patrimônio Líquido,Valor Patrimonial da Ação,Ações Ordinárias,Ações Preferenciais,Total,Ações Ordinárias em Tesouraria,Ações Preferenciais em Tesouraria,Total em Tesouraria,Ações Ordinárias (Exceto Tesouraria),Ações Preferenciais (Exceto Tesouraria),Total (Exceto Tesouraria),Fluxo de Caixa Operacional,Fluxo de Caixa de Investimentos,Fluxo de Caixa de Financiamentos,Aumento (Redução) de Caixa e Equivalentes,CAPEX 3 meses,Fluxo de Caixa Livre 3 meses,CAPEX 12 meses,Fluxo de Caixa Livre 12 meses,Receita de Intermediação Financeira,Resultado Bruto de Intermediação Financeira,Receita de Prestação de Serviços,Não existem dados para este código de negociação,Dados existentes para códigos de negociação abaixo:,Ordinária,Preferencial,Sem dados para mostrar,Unit
RPAD3,ALFA HOLDING,ALFA HOLDINGS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Emp. Adm. Part. - Intermediação Financeira,RPAD3,09/12/2024,ON,"R$ 6,80",1 Ação,"R$ 680,00",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,-,"-7,11","0,57","0,00","268,46",NA,"0,56","-6,02","4,62","5,09","-6,94","-6,94","0,00","309,69",NA,"0,65","R$ 664,40 M","R$ 664,28 M",30/09/2024,"R$ 6,80",09/12/2024,"0,00%","R$ 0,00","R$ 0,00","- R$ 24,25 M","R$ 0,00","- R$ 24,25 M","- R$ 22,02 M","- R$ 0,26","R$ 6,75","R$ 10,00","-14,25%","-15,00%","-8,11%","-4,12%","15,46%","4,90%","10,94%","2,63%","23,44%","4,29%","R$ 843,38","-5,74%","-5,74%","-8,69%","-8,69%","-7,35%","-7,32%","0,00%","0,00%","0,00%","0,00%","0,00","1,01","0,01","0,00","R$ 111,00 mil","R$ 1,02 B","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 111,00 mil","R$ 1,01 B","R$ 11,91",46.011.632,38.670.637,84.682.269,0,0,0,46.011.632,38.670.637,84.682.269,"R$ 1,81 M","R$ 71,87 M","- R$ 4,00 mil","R$ 73,67 M",NA,NA,NA,NA,,,,,,,,,
RPAD5,ALFA HOLDING,ALFA HOLDINGS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Emp. Adm. Part. - Intermediação Financeira,RPAD5,03/12/2024,PNA,"R$ 9,09",1 Ação,"R$ 909,00",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,-,"-9,51","0,76","0,00","358,86",NA,"0,75","-8,05","6,17","6,80","-6,94","-6,94","0,00","309,69",NA,"0,65","R$ 664,40 M","R$ 664,28 M",30/09/2024,"R$ 9,09",03/12/2024,"6,72%","R$ 0,00","R$ 0,00","- R$ 24,25 M","R$ 0,00","- R$ 24,25 M","- R$ 22,02 M","- R$ 0,26","R$ 7,23","R$ 9,09","24,13%","29,37%","49,03%","22,18%","57,54%","16,46%","29,87%","6,78%","54,81%","9,15%","R$ 706,85","-5,74%","-5,74%","-8,69%","-8,69%","-7,35%","-7,32%","0,00%","0,00%","0,00%","0,00%","0,00","1,01","0,01","0,00","R$ 111,00 mil","R$ 1,02 B","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 111,00 mil","R$ 1,01 B","R$ 11,91",46.011.632,38.670.637,84.682.269,0,0,0,46.011.632,38.670.637,84.682.269,"R$ 1,81 M","R$ 71,87 M","- R$ 4,00 mil","R$ 73,67 M",NA,NA,NA,NA,,,,,,,,,
RPAD6,ALFA HOLDING,ALFA HOLDINGS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Emp. Adm. Part. - Intermediação Financeira,RPAD6,04/12/2024,PNB,"R$ 6,22",1 Ação,"R$ 2,48 mil",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6,22","R$ 9,56","-19,01%","-16,62%","-6,47%","-3,30%","38,55%","11,54%","-4,29%","-1,09%","5,27%","1,04%","R$ 271,54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPAD3,RPAD5,,
RPMG3,PET MANGUINH,REFINARIA DE PETROLEOS MANGUINHOS S.A.,ATIVO,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE,Tradicional - BOVESPA,Fabricação de produtos de refino de petróleo.,RPMG3,10/12/2024,ON,"R$ 2,72",1 Ação,"R$ 65,35 mil",ITR - 30/09/2024,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,-,"-0,17","-0,03","0,03","2,37","-646,04","0,02","-0,15","-0,13","-0,01","-0,15","-0,15","0,03","2,38","-648,01","0,02","R$ 184,12 M","R$ 184,68 M",30/09/2024,"R$ 2,72",10/12/2024,"0,00%","R$ 1,91 B","- R$ 245,35 M","- R$ 378,07 M","- R$ 10,22 M","- R$ 367,86 M","- R$ 372,47 M","- R$ 5,50","R$ 1,99","R$ 3,28","27,70%","27,10%","71,07%","30,70%","-5,23%","-1,77%","-6,53%","-1,67%","-43,33%","-10,73%","R$ 66,14 mil","19,80%","16,35%","29,99%","24,77%","21,53%","-18,38%","-13,64%","-18,87%","-21,69%","-21,23%","0,97","-1,26","-2,26","0,00","R$ 512,00 mil","R$ 7,76 B","R$ 1,08 M","R$ 0,00","R$ 1,08 M","R$ 563,00 mil","- R$ 6,15 B","- R$ 90,81",67.692.000,0,67.692.000,7.000,0,7.000,67.685.000,0,67.685.000,"R$ 4,27 M","- R$ 7,98 M","R$ 60,00 mil","- R$ 3,65 M","- R$ 8,68 M","- R$ 4,42 M","- R$ 78,00 M","- R$ 285,00 mil",,,,,,,,,
RSID3,ROSSI RESID,ROSSI RESIDENCIAL S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Compra e venda de imóveis. desmembramento e loteamento de terrenos. incorporação imobiliária. construção de imóveis destinados à venda. e a participação em outras sociedades.,RSID3,10/12/2024,ON,"R$ 2,68",1 Ação,"R$ 90,47 mil",ITR - 30/09/2024,Consumo Cíclico,Construção Civil,Incorporações,-,"0,19","-0,06","0,64","2,82","2,91","0,11","-0,20","-0,17","-0,03","-1,64","-1,64","5,11","22,65","23,39","0,86","R$ 53,60 M","R$ 431,08 M",30/09/2024,"R$ 2,68",10/12/2024,"0,00%","R$ 33,40 M","R$ 10,55 M","R$ 4,62 M","- R$ 59,00 mil","R$ 4,68 M","- R$ 64,97 M","- R$ 3,25","R$ 2,68","R$ 6,10","-33,17%","-34,15%","9,84%","4,79%","-68,47%","-31,91%","-58,39%","-19,67%","-44,05%","-10,95%","R$ 164,36 mil","65,21%","27,99%","98,81%","42,40%","-22,13%","44,12%","28,74%","327,60%","-311,91%","-311,72%","0,13","-0,52","-1,52","-1,44","R$ 2,13 M","R$ 503,14 M","R$ 64,43 M","R$ 315,18 M","R$ 379,60 M","R$ 377,48 M","- R$ 972,06 M","- R$ 48,60",20.000.000,0,20.000.000,245.081,0,245.081,19.754.919,0,19.754.919,"- R$ 10,36 M","R$ 9,34 M","- R$ 353,00 mil","- R$ 1,37 M","R$ 59,00 mil","- R$ 10,30 M","- R$ 597,00 mil","R$ 18,43 M",,,,,,,,,
RSUL3,RIOSULENSE,METALURGICA RIOSULENSE S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,,RSUL3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Bens Industriais,Material de Transporte,Material Rodoviário,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,99","3,71","0,91","18,48","-28,63","0,86","R$ 318,79 M","R$ 332,15 M",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 98,39 M","R$ 40,50 M","R$ 22,15 M","- R$ 1,69 M","R$ 23,84 M","R$ 14,88 M","R$ 2,45",,,,,,,,,,,,,,"20,52%","30,53%","31,09%","46,25%","31,12%","15,76%","41,56%","15,10%","22,69%","24,44%","1,04","1,75","0,75","0,15","R$ 73,00 mil","R$ 387,35 M","R$ 5,83 M","R$ 7,61 M","R$ 13,43 M","R$ 13,36 M","R$ 220,74 M","R$ 36,35",3.576.903,2.495.225,6.072.128,0,0,0,3.576.903,2.495.225,6.072.128,"- R$ 35,05 M","R$ 33,06 M","R$ 2,04 M","R$ 51,00 mil","R$ 22,99 M","- R$ 12,06 M","- R$ 29,57 M","- R$ 11,60 M",,,,,,,,,
RSUL4,RIOSULENSE,METALURGICA RIOSULENSE S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,,RSUL4,10/12/2024,PN,"R$ 52,50",1 Ação,"R$ 160,29 mil",ITR - 30/09/2024,Bens Industriais,Material de Transporte,Material Rodoviário,-,"5,76","1,44","0,87","17,74","-27,48","0,82","3,83","2,60","-7,23","3,99","3,71","0,91","18,48","-28,63","0,86","R$ 318,79 M","R$ 332,15 M",30/09/2024,"R$ 52,50",10/12/2024,"4,05%","R$ 98,39 M","R$ 40,50 M","R$ 22,15 M","- R$ 1,69 M","R$ 23,84 M","R$ 14,88 M","R$ 2,45","R$ 52,50","R$ 81,76","-28,63%","-28,91%","-24,64%","-13,15%","-19,62%","-7,02%","164,83%","27,11%","426,05%","39,33%","R$ 109,97 mil","20,52%","30,53%","31,09%","46,25%","31,12%","15,76%","41,56%","15,10%","22,69%","24,44%","1,04","1,75","0,75","0,15","R$ 73,00 mil","R$ 387,35 M","R$ 5,83 M","R$ 7,61 M","R$ 13,43 M","R$ 13,36 M","R$ 220,74 M","R$ 36,35",3.576.903,2.495.225,6.072.128,0,0,0,3.576.903,2.495.225,6.072.128,"- R$ 35,05 M","R$ 33,06 M","R$ 2,04 M","R$ 51,00 mil","R$ 22,99 M","- R$ 12,06 M","- R$ 29,57 M","- R$ 11,60 M",,,,,,,,,
SAEN3,SAFIRA ENERG,SAFIRA HOLDING S.A.,ATIVO,FASE OPERACIONAL,Bovespa Mais Nível 2,Holdings de instituições financeiras e não financeiras; geração e comercialização de energia em todas as suas formas; assessoria empresarial; manutenção e gestão de sistema fotovoltaico. dentre outros,SAEN3,NA,,NA,NA,NA,ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANB11,SANTANDER BR,BCO SANTANDER (BRASIL) S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Banco Múltiplo com Carteira Comercial,SANB11,10/12/2024,UNT,"R$ 25,51",1 Ação,"R$ 72,44 M",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,"GPTW, IBOVESPA, IBRA, IBRX, ICO2, IDIV, IFNC, ISE, ITAG, MLCX","7,74","0,81","0,71","-4,50",,"0,08",,,,,,,,,,"R$ 95,06 B",,30/09/2024,"R$ 25,51",10/12/2024,"6,31%",,,,,,"R$ 3,64 B",,"R$ 24,70","R$ 31,33","-15,80%","-13,23%","5,91%","2,91%","-3,88%","-1,31%","-24,71%","-6,84%","-20,33%","-4,44%","R$ 68,00 M",,,,,"10,90%","1,10%","39,88%","9,20%",,,"0,12","10,40","9,40",,,"R$ 1,23 T",,,,,"R$ 118,13 B","R$ 15,75",3.818.695.000,3.679.836.000,7.498.531.000,19.031.000,19.031.000,38.062.000,3.799.664.000,3.660.805.000,7.460.469.000,"R$ 28,71 B","- R$ 531,23 M","R$ 7,16 B","R$ 35,34 B",NA,,NA,,"R$ 35,20 B","R$ 13,99 B","R$ 4,46 B",,,,,,
SANB3,SANTANDER BR,BCO SANTANDER (BRASIL) S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Banco Múltiplo com Carteira Comercial,SANB3,10/12/2024,ON,"R$ 12,03",1 Ação,"R$ 2,00 M",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,-,"7,30","0,76","0,67","-4,25",,"0,07",,,,,,,,,,"R$ 95,06 B",,30/09/2024,"R$ 12,03",10/12/2024,"6,37%",,,,,,"R$ 3,64 B",,"R$ 11,77","R$ 14,86","-15,90%","-13,32%","4,55%","2,24%","-2,95%","-0,99%","-22,80%","-6,26%","-30,96%","-7,13%","R$ 1,43 M",,,,,"10,90%","1,10%","39,88%","9,20%",,,"0,12","10,40","9,40",,,"R$ 1,23 T",,,,,"R$ 118,13 B","R$ 15,75",3.818.695.000,3.679.836.000,7.498.531.000,19.031.000,19.031.000,38.062.000,3.799.664.000,3.660.805.000,7.460.469.000,"R$ 28,71 B","- R$ 531,23 M","R$ 7,16 B","R$ 35,34 B",NA,,NA,,"R$ 35,20 B","R$ 13,99 B","R$ 4,46 B",,,,,,
SANB4,SANTANDER BR,BCO SANTANDER (BRASIL) S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Banco Múltiplo com Carteira Comercial,SANB4,10/12/2024,PN,"R$ 13,35",1 Ação,"R$ 1,65 M",ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Bancos,-,"8,10","0,85","0,75","-4,71",,"0,08",,,,,,,,,,"R$ 95,06 B",,30/09/2024,"R$ 13,35",10/12/2024,"6,32%",,,,,,"R$ 3,64 B",,"R$ 13,05","R$ 16,47","-16,68%","-13,94%","4,03%","1,99%","-7,17%","-2,45%","-27,06%","-7,58%","-7,72%","-1,59%","R$ 1,65 M",,,,,"10,90%","1,10%","39,88%","9,20%",,,"0,12","10,40","9,40",,,"R$ 1,23 T",,,,,"R$ 118,13 B","R$ 15,75",3.818.695.000,3.679.836.000,7.498.531.000,19.031.000,19.031.000,38.062.000,3.799.664.000,3.660.805.000,7.460.469.000,"R$ 28,71 B","- R$ 531,23 M","R$ 7,16 B","R$ 35,34 B",NA,,NA,,"R$ 35,20 B","R$ 13,99 B","R$ 4,46 B",,,,,,
SAPR11,SANEPAR,CIA SANEAMENTO DO PARANA - SANEPAR,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,EXPLORAÇÃO DE SERVIÇOS PÚBLICOS E DE SISTEMAS PRIVADOS DE ABASTECIMENTO DE ÁGUA. DE COLETA. REMOÇÃO E DESTINAÇÃO FINAL DE EFLUENTES E RESÍDUOS SÓLIDOS DOMÉSTICOS E INDUSTRIAIS E SEUS SUBPRODUTOS.,SAPR11,10/12/2024,UNT,"R$ 29,58",1 Ação,"R$ 42,20 M",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,"IBRA, IGC, IGCT, ISE, ITAG, SMLL, UTIL","5,97","0,85","1,32","3,30","11,40","0,44","3,78","6,32","-1,10","5,83","4,75","2,03","5,07","17,55","0,68","R$ 8,98 B","R$ 13,76 B",30/09/2024,"R$ 29,58",10/12/2024,"4,62%","R$ 1,71 B","R$ 973,84 M","R$ 616,50 M","- R$ 141,94 M","R$ 758,44 M","R$ 377,53 M","R$ 0,25","R$ 23,90","R$ 32,66","7,45%","11,49%","93,11%","38,84%","89,82%","23,79%","44,13%","9,56%","26,80%","4,86%","R$ 34,83 M","26,02%","11,22%","39,42%","17,00%","15,77%","8,18%","58,29%","22,12%","34,90%","42,83%","0,37","1,91","0,91","1,65","R$ 1,67 B","R$ 20,13 B","R$ 542,78 M","R$ 5,92 B","R$ 6,46 B","R$ 4,78 B","R$ 10,56 B","R$ 6,99",503.735.259,1.007.470.260,1.511.205.519,0,0,0,503.735.259,1.007.470.260,1.511.205.519,"R$ 828,25 M","- R$ 503,00 M","- R$ 89,51 M","R$ 235,75 M","- R$ 503,00 M","R$ 325,26 M","- R$ 1,93 B","R$ 784,19 M",,,,,,,,,
SAPR3,SANEPAR,CIA SANEAMENTO DO PARANA - SANEPAR,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,EXPLORAÇÃO DE SERVIÇOS PÚBLICOS E DE SISTEMAS PRIVADOS DE ABASTECIMENTO DE ÁGUA. DE COLETA. REMOÇÃO E DESTINAÇÃO FINAL DE EFLUENTES E RESÍDUOS SÓLIDOS DOMÉSTICOS E INDUSTRIAIS E SEUS SUBPRODUTOS.,SAPR3,10/12/2024,ON,"R$ 5,90",1 Ação,"R$ 2,27 M",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,-,"5,95","0,84","1,32","3,29","11,37","0,44","3,77","6,30","-1,09","5,83","4,75","2,03","5,07","17,55","0,68","R$ 8,98 B","R$ 13,76 B",30/09/2024,"R$ 5,90",10/12/2024,"4,29%","R$ 1,71 B","R$ 973,84 M","R$ 616,50 M","- R$ 141,94 M","R$ 758,44 M","R$ 377,53 M","R$ 0,25","R$ 4,62","R$ 6,32","13,29%","16,73%","102,87%","42,30%","89,04%","23,62%","32,83%","7,35%","33,54%","5,95%","R$ 1,13 M","26,02%","11,22%","39,42%","17,00%","15,77%","8,18%","58,29%","22,12%","34,90%","42,83%","0,37","1,91","0,91","1,65","R$ 1,67 B","R$ 20,13 B","R$ 542,78 M","R$ 5,92 B","R$ 6,46 B","R$ 4,78 B","R$ 10,56 B","R$ 6,99",503.735.259,1.007.470.260,1.511.205.519,0,0,0,503.735.259,1.007.470.260,1.511.205.519,"R$ 828,25 M","- R$ 503,00 M","- R$ 89,51 M","R$ 235,75 M","- R$ 503,00 M","R$ 325,26 M","- R$ 1,93 B","R$ 784,19 M",,,,,,,,,
SAPR4,SANEPAR,CIA SANEAMENTO DO PARANA - SANEPAR,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,EXPLORAÇÃO DE SERVIÇOS PÚBLICOS E DE SISTEMAS PRIVADOS DE ABASTECIMENTO DE ÁGUA. DE COLETA. REMOÇÃO E DESTINAÇÃO FINAL DE EFLUENTES E RESÍDUOS SÓLIDOS DOMÉSTICOS E INDUSTRIAIS E SEUS SUBPRODUTOS.,SAPR4,10/12/2024,PN,"R$ 5,96",1 Ação,"R$ 9,63 M",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,IDIV,"6,02","0,85","1,33","3,32","11,49","0,45","3,81","6,36","-1,10","5,83","4,75","2,03","5,07","17,55","0,68","R$ 8,98 B","R$ 13,76 B",30/09/2024,"R$ 5,96",10/12/2024,"4,67%","R$ 1,71 B","R$ 973,84 M","R$ 616,50 M","- R$ 141,94 M","R$ 758,44 M","R$ 377,53 M","R$ 0,25","R$ 4,86","R$ 6,57","7,31%","11,40%","90,36%","37,85%","89,11%","23,64%","49,84%","10,63%","25,05%","4,57%","R$ 8,47 M","26,02%","11,22%","39,42%","17,00%","15,77%","8,18%","58,29%","22,12%","34,90%","42,83%","0,37","1,91","0,91","1,65","R$ 1,67 B","R$ 20,13 B","R$ 542,78 M","R$ 5,92 B","R$ 6,46 B","R$ 4,78 B","R$ 10,56 B","R$ 6,99",503.735.259,1.007.470.260,1.511.205.519,0,0,0,503.735.259,1.007.470.260,1.511.205.519,"R$ 828,25 M","- R$ 503,00 M","- R$ 89,51 M","R$ 235,75 M","- R$ 503,00 M","R$ 325,26 M","- R$ 1,93 B","R$ 784,19 M",,,,,,,,,
SBFG3,GRUPO SBF,GRUPO SBF SA,ATIVO,FASE OPERACIONAL,Novo Mercado,A Companhia tem por objeto social (a) administração de bens próprios; e. (b) a participação. como sócia ou acionista. em outras empresas.,SBFG3,10/12/2024,ON,"R$ 11,01",1 Ação,"R$ 28,95 M",ITR - 30/09/2024,Consumo Cíclico,Comércio,Produtos Diversos,"IBRA, ICON, IGC, IGCT, IGNM, ITAG, SMLL","5,09","0,90","0,38","1,80","1,91","0,32","4,23","1,45","-0,75","7,64","4,65","0,68","3,26","3,45","0,58","R$ 2,69 B","R$ 4,86 B",30/09/2024,"R$ 11,01",10/12/2024,"1,58%","R$ 1,77 B","R$ 883,90 M","R$ 173,35 M","- R$ 105,37 M","R$ 278,72 M","R$ 133,74 M","R$ 0,55","R$ 10,40","R$ 18,51","2,04%","-4,42%","-6,15%","-3,11%","-55,21%","-23,47%",-,-,-,-,"R$ 29,10 M","7,28%","7,73%","11,03%","11,72%","21,44%","6,41%","48,55%","7,42%","8,94%","14,69%","0,86","2,82","1,82","2,08","R$ 765,34 M","R$ 8,44 B","R$ 706,05 M","R$ 2,23 B","R$ 2,93 B","R$ 2,17 B","R$ 2,99 B","R$ 12,27",243.797.164,0,243.797.164,0,0,0,243.797.164,0,243.797.164,"R$ 325,16 M","- R$ 56,84 M","- R$ 206,09 M","R$ 62,23 M","- R$ 25,45 M","R$ 299,70 M","- R$ 82,41 M","R$ 1,41 B",,,,,,,,,
SBSP3,SABESP,CIA SANEAMENTO BASICO EST SAO PAULO,ATIVO,FASE OPERACIONAL,Novo Mercado,Abastecimento de água. esgotamento sanitário. drenagem e manejo de águas pluviais urbanas. limpeza urbana. manejo de resíduos sólidos e energia.,SBSP3,10/12/2024,ON,"R$ 91,85",1 Ação,"R$ 213,48 M",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,"IBOVESPA, IBRA, IBRX, IBRX50, IGC, IGCT, IGNM, ITAG, IVBX, MLCX, UTIL","6,73","1,66","1,76","9,73","9,92","0,82","3,95","63,02","-1,69","5,29","4,48","2,37","13,06","13,31","1,11","R$ 62,78 B","R$ 84,24 B",30/09/2024,"R$ 91,85",10/12/2024,"1,57%","R$ 15,00 B","R$ 11,01 B","R$ 9,86 B","- R$ 592,89 M","R$ 10,45 B","R$ 6,11 B","R$ 8,94","R$ 67,75","R$ 99,58","26,96%","38,16%","72,39%","31,20%","154,05%","36,41%","114,83%","21,05%","70,99%","11,31%","R$ 313,82 M","95,41%","22,34%","144,56%","33,85%","31,53%","15,80%","54,82%","26,23%","44,73%","52,90%","0,60","2,01","1,01","1,14","R$ 2,39 B","R$ 76,13 B","R$ 2,64 B","R$ 21,22 B","R$ 23,86 B","R$ 21,46 B","R$ 37,91 B","R$ 55,46",683.509.869,0,683.509.869,0,0,0,683.509.869,0,683.509.869,"R$ 1,57 B","- R$ 3,91 B","R$ 1,92 B","- R$ 416,13 M","- R$ 26,23 M","R$ 1,54 B","- R$ 121,74 M","R$ 6,33 B",,,,,,,,,
SCAR3,SAO CARLOS,SAO CARLOS EMPREEND E PARTICIPACOES S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Compra e venda de imóveis prontos ou a construir; locação de bens imóveis; administração de empreendimentos imobiliários próprios ou de terceiros; exercício de outras atividades correlatas; e outros,SCAR3,10/12/2024,ON,"R$ 19,35",1 Ação,"R$ 334,02 mil",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,"IGC, IGNM, ITAG","4,48","0,67","1,00","-10,70","-7,54","0,37","2,79","2,49","-1,25","5,90","5,26","2,10","-22,59","-15,93","0,78","R$ 1,12 B","R$ 2,36 B",30/09/2024,"R$ 19,35",10/12/2024,"9,00%","R$ 66,94 M","R$ 36,89 M","R$ 19,41 M","- R$ 11,41 M","R$ 30,83 M","- R$ 11,47 M","- R$ 0,20","R$ 19,27","R$ 27,22","-25,40%","-9,70%","-7,26%","-3,69%","-37,17%","-14,34%","-49,46%","-15,67%","-52,37%","-13,77%","R$ 355,24 mil","8,15%","8,28%","12,35%","12,55%","16,33%","7,12%","46,45%","22,21%","35,66%","40,01%","0,32","1,80","0,80","2,77","R$ 31,97 M","R$ 3,01 B","R$ 147,20 M","R$ 1,13 B","R$ 1,27 B","R$ 1,24 B","R$ 1,67 B","R$ 28,93",57.737.000,0,57.737.000,397.000,0,397.000,57.340.000,0,57.340.000,"- R$ 4,03 M","R$ 49,02 M","- R$ 52,95 M","- R$ 7,96 M","- R$ 11,00 M","- R$ 15,03 M","- R$ 43,71 M","- R$ 148,15 M",,,,,,,,,
SEER3,SER EDUCA,SER EDUCACIONAL S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Desenvolvimento e a administração de atividades e instituições no setor de educação e outras áreas associadas; administração de bens e negócios próprios; e participação em outras sociedades.,SEER3,10/12/2024,ON,"R$ 5,62",1 Ação,"R$ 1,60 M",ITR - 30/09/2024,Consumo Cíclico,Diversos,Serviços Educacionais,"IBRA, ICON, IGC, IGCT, IGNM, ITAG, SMLL","20,82","0,59","0,37","3,50","5,42","0,21","2,62","5,81","-0,35","4,80","2,68","0,68","6,41","9,92","0,39","R$ 723,42 M","R$ 1,32 B",30/09/2024,"R$ 5,62",10/12/2024,"0,00%","R$ 474,60 M","R$ 269,58 M","R$ 58,03 M","- R$ 55,07 M","R$ 113,10 M","- R$ 2,31 M","- R$ 0,02","R$ 4,60","R$ 8,65","-23,43%","-13,54%","13,54%","6,53%","-50,35%","-20,80%","-63,15%","-22,07%","-75,78%","-24,67%","R$ 3,55 M","10,84%","10,28%","16,42%","15,57%","2,89%","1,01%","55,17%","1,79%","14,22%","25,50%","0,57","2,79","1,79","1,22","R$ 269,50 M","R$ 3,42 B","R$ 275,22 M","R$ 595,33 M","R$ 870,55 M","R$ 601,04 M","R$ 1,23 B","R$ 9,54",128.721.560,0,128.721.560,2.100.900,0,2.100.900,126.620.660,0,126.620.660,"R$ 85,31 M","- R$ 38,15 M","- R$ 93,50 M","- R$ 46,35 M","- R$ 19,94 M","R$ 65,37 M","- R$ 73,20 M","R$ 133,55 M",,,,,,,,,
