Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
mgel3,"74,10","0,00","74,10",-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,23.116.000,"0,0000","0,0000","0,00%","0,0000","0,00%",759.194.000,378.792.000,635.793.000,67.826.000,567.967.000,179.157.330,747.124.330,,"49,03%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,1.337,9,17,1.311,-,
mgel4,"6,99","6,12","18,77",-,"-49,13%",PN,"0,000",0,"10,00","10,00",9,144,1,23.116.000,"0,0000","0,0000","0,00%","0,0000","0,00%",759.194.000,378.792.000,635.793.000,67.826.000,567.967.000,179.157.330,747.124.330,,"49,03%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,1.337,9,17,1.311,-,
mglu3,"8,22","8,22","22,80",-,"-62,29%",ON,"0,143",610,"20,73","20,73",34.668.610,63.096.870,642,11.064.887.000,"0,0000","0,0000","0,00%","0,0000","0,00%",35.703.868.000,17.745.212.000,4.842.141.000,1.807.690.000,3.034.451.000,6.074.540.939,9.108.991.939,Novo Mercado,"47,83%",Consumo Cíclico,Comércio,Eletrodomésticos,582.990,924,2.405,579.661,-,
mils3,"8,90","8,87","13,56","5,23","-30,14%",ON,"0,000",35,"0,48","0,48",293.750,3.992.063,17,1.463.109.000,"0,2273","0,3945","73,58%","0,0000","73,58%",3.588.241.000,1.279.148.000,1.652.223.000,675.280.000,976.943.000,2.084.186.042,3.061.129.042,Novo Mercado,"71,75%",Bens Industriais,Serviços,Serviços Diversos,15.276,309,333,14.634,-,
mlas3,"1,14","1,14","2,60",-,"-46,23%",ON,"0,000",10,"0,10","0,10",693.633,1.477.438,24,3.089.553.000,"0,0000","0,0000","0,00%","0,0000","0,00%",5.137.095.000,3.746.034.000,625.086.000,739.899.000,-114.813.000,935.414.717,820.601.717,Novo Mercado,"47,07%",Tecnologia da Informação,Computadores e Equipamentos,Computadores e Equipamentos,21.721,245,182,21.294,-,
mmaq3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,270.059.000,"250,3399","157,8739","36,94%","0,0000","36,94%",577.358.000,476.612.000,186.856.000,56.404.000,130.452.000,-,-,,"12,97%",Bens Industriais,Comércio,Material de Transporte,1.156,0,173,983,-,
mmaq4,"49,73",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,270.059.000,"250,3399","0,0000","100,00%","0,0000","100,00%",577.358.000,476.612.000,186.856.000,56.404.000,130.452.000,-,-,,"12,97%",Bens Industriais,Comércio,Material de Transporte,1.156,0,173,983,-,
mmxm3,"14,00",-,-,-,-%,ON,"0,000",0,"6,00","6,00",1,0,1,-842.661.000,"0,0000","0,0000","0,00%","0,0000","0,00%",128.006.000,7.224.000,269.958.000,287.000,269.671.000,90.834.562,360.505.562,Novo Mercado,--%,Materiais Básicos,Mineração,Minerais Metálicos,12.456,63,149,12.244,-,
mndl3,"16,48","9,75","18,00",-,"53,30%",ON,"0,000",0,"5,00","5,00",20,0,1,156.512.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.391.993.000,540.993.000,449.735.000,6.735.000,443.000.000,163.498.739,606.498.739,,"64,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Acessórios,3.259,16,140,3.103,-,
mnpr3,"21,84","10,20","22,89",-,"21,27%",ON,"0,000",0,"5,00","5,00",400,8.228,2,-327.090.000,"0,0000","0,0000","0,00%","0,0000","0,00%",332.609.000,185.478.000,52.000,424.000,-372.000,155.066.184,154.694.184,,"46,08%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,3.102,3,47,3.052,-,
moar3,"395,54","0,00","411,00","8,35","6,32%",ON,"0,000",0,"5,00","5,00",100,0,1,1.530.505.000,"12,2437","33,0253","169,73%","0,0000","169,73%",2.927.379.000,1.629.757.000,665.902.000,1.575.813.000,-909.911.000,4.845.847.954,3.935.936.954,,"4,60%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,306,19,7,280,-,
modl11,"8,46",-,-,-,-%,,"0,000",0,"9,90","9,90",135.846,0,18,1.194.886.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,1 ON (MODL3)
modl3,"3,08",-,-,-,-%,ON,"0,000",0,"42,48","42,48",179.932,0,14,1.194.886.000,"0,0219","0,0000","100,00%","0,0000","100,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,
modl4,"2,72",-,-,-,-%,PN,"0,000",0,"5,00","5,00",1.300,3.757,1,1.194.886.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,
mosi3,"8,24",-,-,-,-%,ON,"0,000",0,"4,53","4,53",45.101,0,10,7.523.739.000,"0,0000","0,0000","0,00%","0,0000","0,00%",65.180.015.000,0,0,8.445.000,-8.445.000,1.043.149.227,1.034.704.227,,--%,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,53.283,343,518,52.422,-,
movi3,"4,27","4,27","12,35",-,"-65,43%",ON,"0,000",191,"0,37","0,37",4.569.338,37.559.958,389,2.658.220.000,"0,1208","0,0000","100,00%","0,0000","100,00%",28.574.186.000,7.129.673.000,18.868.873.000,3.975.719.000,14.893.154.000,1.547.029.907,16.440.183.907,Novo Mercado,"33,63%",Consumo Cíclico,Diversos,Aluguel de carros,73.775,523,604,72.648,-,
mplu3,"26,80",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,250.279.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.624.605.000,1.440.199.000,0,1.105.763.000,-1.105.763.000,-,-,,--%,Consumo Cíclico,Diversos,Programas de Fidelização,9.944,447,50,9.447,-,
mrfg3,"16,55","7,32","17,99","17,07","108,96%",ON,"0,247",254,"0,22","0,22",1.381.866,12.630.255,105,5.383.429.000,"0,0000","2,8243","0,00%","0,0000","0,00%",134.858.914.000,54.567.028.000,58.546.705.000,19.850.373.000,38.696.332.000,14.663.300.000,53.359.632.000,Novo Mercado,"34,09%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,70.249,1.558,0,68.691,-,
mrsa3b,"29,00","0,00","32,99","2,78","18,08%",ON,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,5846","0,8073","38,11%","0,0000","38,11%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.937.023.687,13.308.474.687,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrsa5b,"29,90","0,00","30,00","2,97","29,66%",PNA,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,6430","0,8881","38,11%","0,0000","38,11%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.937.023.687,13.308.474.687,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrsa6b,"29,99","0,00","32,99","2,96","30,05%",PNB,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,6430","0,8881","38,11%","0,0000","38,11%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.937.023.687,13.308.474.687,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrve3,"5,04","4,93","11,23",-,"-53,76%",ON,"0,093",269,"0,60","0,60",4.078.965,31.734.348,388,6.569.833.000,"0,0000","0,0000","0,00%","0,0000","0,00%",27.331.552.000,12.260.159.000,8.432.961.000,339.990.000,8.092.971.000,2.836.646.422,10.929.617.422,Novo Mercado,"67,03%",Consumo Cíclico,Construção Civil,Incorporações,59.206,654,874,57.678,-,
mspa3,"47,00","42,00","47,00","0,61","2,42%",ON,"0,000",0,"0,00","0,00",0,0,0,833.010.000,"0,0554","0,2889","421,37%","0,0000","421,37%",1.422.695.000,113.911.000,157.819.000,41.201.000,116.618.000,292.756.110,409.374.110,,"11,98%",Consumo Cíclico,Mídia,Jornais. Livros e Revistas,279,3,22,254,-,
mspa4,"36,30","36,30","39,65","0,88","-8,45%",PN,"0,000",0,"0,00","0,00",0,0,0,833.010.000,"0,0613","0,3178","418,78%","0,0000","418,78%",1.422.695.000,113.911.000,157.819.000,41.201.000,116.618.000,292.756.110,409.374.110,,"11,98%",Consumo Cíclico,Mídia,Jornais. Livros e Revistas,279,3,22,254,-,
msro3,"702,50",-,-,"0,02",-%,ON,"0,000",0,"0,00","0,00",0,0,0,67.054.000,"0,0000","0,1094","0,00%","0,0000","0,00%",278.115.000,60.448.000,193.804.000,31.839.000,161.965.000,18.271.898.550,18.433.863.550,,--%,Consumo Cíclico,Diversos,Aluguel de carros,7,3,1,3,-,
mtig3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-7.835.379,"0,0000","0,0000","0,00%","0,0000","0,00%",76.249.950,20.135.190,38.761.877,1.246.501,37.515.376,3.700.608,41.215.984,,--%,Materiais Básicos,Embalagens,Embalagens,1,0,1,0,-,
mtig4,"23,00",-,-,-,-%,PN,"0,000",0,"2,00","2,00",100,0,1,-7.835.379,"0,0000","0,0000","0,00%","0,0000","0,00%",76.249.950,20.135.190,38.761.877,1.246.501,37.515.376,3.700.608,41.215.984,,--%,Materiais Básicos,Embalagens,Embalagens,1,0,1,0,-,
mtre3,"3,11","3,08","5,96","8,11","-36,27%",ON,"0,000",13,"3,30","3,30",670.706,3.400.479,60,1.037.186.000,"0,7591","0,2522","66,78%","0,1418","48,10%",2.102.967.000,1.722.698.000,639.774.000,240.169.000,399.605.000,328.959.690,728.564.690,Novo Mercado,"54,06%",Consumo Cíclico,Construção Civil,Incorporações,22.563,148,156,22.259,-,
mtsa3,"77,95","77,27","78,55","2,44","0,88%",ON,"0,000",0,"0,00","0,00",0,0,0,458.553.742,"1,0000","1,9000","90,00%","0,0000","90,00%",585.942.863,458.880.981,38.747.162,188.732.324,-149.985.162,480.695.930,330.710.768,,"35,11%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,18,3,2,13,-,
mtsa4,"33,28","32,19","49,55","6,28","-24,33%",PN,"0,000",0,"2,00","2,00",1,48,1,458.553.742,"1,1000","2,0900","90,00%","0,0000","90,00%",585.942.863,458.880.981,38.747.162,188.732.324,-149.985.162,480.695.930,330.710.768,,"35,11%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,18,3,2,13,-,
mult3,"22,65","21,96","28,63","2,55","-19,48%",ON,"0,352",192,"0,87","0,87",577.358,14.907.384,936,7.340.752.000,"0,8073","0,3885","51,88%","0,1990","27,22%",12.383.349.000,2.276.434.000,3.604.483.000,1.422.477.000,2.182.006.000,11.759.057.828,13.941.063.828,Nível 2,"60,51%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,39.798,0,1.381,38.417,-,
mwet3,"15,00","0,00","15,00",-,"12,78%",ON,"0,000",0,"5,00","5,00",22,660,1,-1.393.000,"0,0000","0,0000","0,00%","0,0000","0,00%",347.666.000,136.933.000,110.961.000,551.000,110.410.000,27.645.840,138.055.840,,"48,67%",Bens Industriais,Material de Transporte,Material Rodoviário,1.593,9,21,1.563,-,
mwet4,"12,65","5,22","15,59",-,"110,48%",PN,"0,000",0,"15,00","15,00",286,0,6,-1.393.000,"0,0000","0,0000","0,00%","0,0000","0,00%",347.666.000,136.933.000,110.961.000,551.000,110.410.000,27.645.840,138.055.840,,"48,67%",Bens Industriais,Material de Transporte,Material Rodoviário,1.593,9,21,1.563,-,
mypk3,"11,78","9,93","13,89","5,13","-5,61%",ON,"0,000",46,"0,03","0,03",121.097,1.737.742,17,4.141.444.000,"0,3013","0,6045","100,65%","0,0000","100,65%",15.308.507.000,7.479.973.000,6.214.162.000,2.338.050.000,3.876.112.000,1.810.816.900,5.686.928.900,Novo Mercado,"84,71%",Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas,47.721,458,378,46.885,-,
nafg3,"64,37",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,316.392.000,"0,0000","0,0000","0,00%","0,0000","0,00%",758.223.000,453.920.000,255.547.000,102.387.000,153.160.000,508.315.292,661.475.292,,--%,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,422,3,56,363,-,
nafg4,"19,02",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,316.392.000,"0,0000","0,0000","0,00%","0,0000","0,00%",758.223.000,453.920.000,255.547.000,102.387.000,153.160.000,508.315.292,661.475.292,,--%,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,422,3,56,363,-,
nemo3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,12.353.450.000,"1,1206","0,0000","100,00%","0,0000","100,00%",153.274.504.000,35.832.584.000,87.770.452.000,17.178.512.000,70.591.940.000,0,70.591.940.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
nemo5,"52,97",-,-,-,-%,PNA,"0,000",0,"0,00","0,00",0,0,0,12.353.450.000,"1,2327","0,0000","100,00%","0,0000","100,00%",153.274.504.000,35.832.584.000,87.770.452.000,17.178.512.000,70.591.940.000,0,70.591.940.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
nemo6,"0,00",-,-,-,-%,PNB,"0,000",0,"0,00","0,00",0,0,0,12.353.450.000,"1,1424","0,0000","100,00%","0,0000","100,00%",153.274.504.000,35.832.584.000,87.770.452.000,17.178.512.000,70.591.940.000,0,70.591.940.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
neoe3,"20,45","17,59","21,41","4,06","2,35%",ON,"0,000",49,"0,19","0,19",63.512,1.301.996,17,32.638.000.000,"1,1571","0,8298","28,29%","0,0000","28,29%",106.345.000.000,23.122.000.000,50.730.000.000,7.795.000.000,42.935.000.000,24.822.153.722,67.757.153.722,Novo Mercado,"16,07%",Utilidade Pública,Energia Elétrica,Energia Elétrica,63.911,577,325,63.009,-,
ngrd3,"27,06","19,75","33,75","0,50","-12,71%",ON,"0,000",0,"3,49","3,49",65.029,69.581,16,437.711.000,"0,3698","0,1358","63,28%","0,0000","63,28%",631.060.000,233.767.000,17.314.000,153.979.000,-136.665.000,247.353.945,110.688.945,Novo Mercado,"44,66%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,66.267,54,356,65.857,-,
ninj3,"4,68","4,33","5,18",-,"-7,33%",ON,"0,000",0,"5,08","5,08",7.991,40.994,5,289.829.000,,,%,,%,307.979.000,299.834.000,832.000,284.189.000,-283.357.000,238.004.751,-45.352.249,Novo Mercado,"33,07%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,4.858,134,134,4.590,-,
nord3,"6,60","3,20","20,15",-,"83,33%",ON,"0,000",0,"5,00","5,00",9,102,3,-164.681.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.352.000,1.769.000,37.948.000,17.000,37.931.000,43.701.808,81.632.808,,"1,07%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,343,0,10,333,-,
nrtq3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,238.402.000,"0,2900","0,0588","79,72%","0,0000","79,72%",395.050.000,233.884.000,108.472.000,27.968.000,80.504.000,0,80.504.000,,"100,00%",Saúde,Medicamentos e Outros Produtos,Medicamentos e Outros Produtos,4,1,0,3,-,
ntco3,"12,86","12,86","18,59","5,77","-18,35%",ON,"0,534",198,"0,22","0,22",5.471.460,99.580.572,661,15.532.961.000,"0,0000","0,7416","0,00%","0,0000","0,00%",32.355.596.628,12.185.339.628,7.064.647.000,3.299.488.000,3.765.159.000,17.834.866.129,21.600.025.129,Novo Mercado,"61,36%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Uso Pessoal,70.363,1.664,418,68.281,-,
nutr3,"4,05","3,25","9,00",-,"-5,59%",ON,"0,000",0,"5,00","5,00",589,3.446,1,40.524.000,,,%,,%,118.354.000,86.246.000,12.654.000,4.029.000,8.625.000,53.639.820,62.264.820,,"24,56%",Materiais Básicos,Químicos,Fertilizantes e Defensivos,437,1,8,428,-,
oder4,"97,78","97,78","98,00","1,09","-0,22%",PN,"0,000",0,"0,00","0,00",0,0,0,529.795.000,"1,1750","1,0650","9,36%","0,0000","9,36%",998.084.000,740.722.000,218.077.000,111.842.000,106.235.000,-,-,,"1,75%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,439,0,10,429,-,
odpv3,"10,74","9,99","12,12","13,43","2,87%",ON,"0,000",34,"4,80","4,80",790.719,9.512.350,429,1.278.655.000,"0,3310","1,4074","325,15%","0,0000","325,15%",2.308.611.000,715.373.000,0,611.587.000,-611.587.000,5.933.803.421,5.322.216.421,Novo Mercado,"45,94%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,51.536,279,242,51.015,-,
ofsa3,"20,60","18,50","25,60","1,64","-14,35%",ON,"0,000",0,"5,00","5,00",207,5.156,1,728.976.000,"0,1967","0,3369","71,27%","0,0000","71,27%",1.308.828.000,838.711.000,358.810.000,259.278.000,99.532.000,1.111.349.524,1.210.881.524,Novo Mercado,"42,94%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,6.803,14,91,6.698,-,
ogxp3,"1,63",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-53.901.000,"0,0000","0,0000","0,00%","0,0000","0,00%",57.052.000,57.052.000,0,2.000,-2.000,52.747.074,52.745.074,,--%,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,1,0,1,0,-,
oibr3,"1,38","1,02","14,07",-,"-78,90%",ON,"0,000",0,"4,74","4,74",11.547.834,7.852.527,349,-14.802.062.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.605.192.000,6.425.408.000,10.277.400.000,1.302.228.000,8.975.172.000,468.059.993,9.443.231.993,Nível 1,"98,04%",Comunicações,Telecomunicações,Telecomunicações,1.568.837,1.001,213.002,1.354.834,-,
oibr4,"9,30","8,89","27,39",-,"-43,05%",PN,"0,000",0,"24,10","24,10",58.154,107.585,26,-14.802.062.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.605.192.000,6.425.408.000,10.277.400.000,1.302.228.000,8.975.172.000,468.059.993,9.443.231.993,Nível 1,"98,04%",Comunicações,Telecomunicações,Telecomunicações,1.568.837,1.001,213.002,1.354.834,-,
omge3,"27,57",-,-,-,-%,ON,"0,000",0,"0,89","0,89",70.699,0,15,4.752.478,"0,0000","0,0000","0,00%","0,0000","0,00%",13.411.084,2.782.866,6.463.534,1.083.881,5.379.653,5.521.562.589,5.526.942.242,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,
onco3,"2,84","2,18","13,00",-,"-75,93%",ON,"0,000",18,"0,41","0,41",502.458,5.099.949,38,3.790.620.000,,,%,,%,12.267.955.000,4.987.159.000,5.785.467.000,2.157.997.000,3.627.470.000,1.850.987.929,5.478.457.929,Novo Mercado,"87,94%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,9.722,0,329,9.393,-,
opct3,"5,53","5,37","7,20",-,"-11,09%",ON,"0,000",0,"8,96","8,96",22.700,135.973,3,886.877.000,,,%,,%,2.709.252.000,839.400.000,1.463.558.000,442.005.000,1.021.553.000,1.105.776.334,2.127.329.334,Novo Mercado,"63,37%",Bens Industriais,Transporte,Transporte Hidroviário,11.093,51,176,10.866,-,
orvr3,"41,27","32,82","49,50",-,"15,05%",ON,"0,000",3,"7,60","7,60",142.280,5.403.794,32,784.105.000,,,%,,%,3.325.011.000,1.115.743.000,1.894.302.000,668.551.000,1.225.751.000,3.423.383.189,4.649.134.189,Novo Mercado,"56,16%",Utilidade Pública,Água e Saneamento,Água e Saneamento,7.934,174,196,7.564,-,
osxb3,"3,75","3,57","7,60",-,"-12,59%",ON,"0,000",0,"12,00","12,00",300,1.221,1,-7.288.041.000,,,%,,%,2.363.866.000,11.750.000,6.367.337.000,5.740.000,6.361.597.000,11.805.143,6.373.402.143,Novo Mercado,"50,58%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Equipamentos e Serviços,4.343,4,15,4.324,-,
pard3,"20,25",-,-,-,-%,ON,"0,000",0,"0,57","0,57",204.369,0,58,1.019.315.000,"2,1541","0,0000","100,00%","0,0000","100,00%",2.578.816.000,932.364.000,541.332.000,357.608.000,183.724.000,5.403.493.010,5.587.217.010,,--%,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,1,0,1,0,-,
pati3,"25,02","0,00","37,78","20,22","1,46%",ON,"0,000",0,"5,00","5,00",1,86,1,869.508.000,"0,4831","5,0589","947,20%","0,0000","947,20%",1.628.698.000,1.213.058.000,393.390.000,391.913.000,1.477.000,607.379.769,608.856.769,,"4,95%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,750,8,92,650,-,
pati4,"33,40","22,99","39,96","21,32","44,53%",PN,"0,000",0,"0,00","0,00",0,0,0,869.508.000,"2,1076","7,1215","237,90%","0,0000","237,90%",1.628.698.000,1.213.058.000,393.390.000,391.913.000,1.477.000,607.379.769,608.856.769,,"4,95%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,750,8,92,650,-,
pcar3,"2,36","2,25","5,00",-,"-42,01%",ON,"0,044",251,"16,66","16,66",4.047.831,12.305.406,95,4.026.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.674.000.000,5.876.000.000,4.316.000.000,2.304.000.000,2.012.000.000,1.156.867.193,3.168.867.193,Novo Mercado,"94,35%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,68.908,891,569,67.448,-,
pcar4,"72,11",-,-,-,-%,PN,"0,000",0,"0,19","0,08",187.188,13.441.970,58,4.026.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.674.000.000,5.876.000.000,4.316.000.000,2.304.000.000,2.012.000.000,1.156.867.193,3.168.867.193,Novo Mercado,"94,35%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,68.908,891,569,67.448,-,
pdgr3,"0,01","0,01","0,47",-,"-97,83%",ON,"0,000",0,"13,17","13,17",118.700,37.984,6,-3.242.661.000,"0,0000","0,0000","0,00%","0,0000","0,00%",540.648.000,329.293.000,236.075.000,28.081.000,207.994.000,17.435.056,225.429.056,Novo Mercado,"100,00%",Consumo Cíclico,Construção Civil,Incorporações,10.191,29,93,10.069,-,
pdtc3,"1,21","1,19","3,64","3,82","-62,54%",ON,"0,000",0,"5,00","5,00",2.220,5.728,1,130.645.000,"0,0000","0,0462","0,00%","0,0000","0,00%",713.476.000,530.258.000,347.309.000,167.484.000,179.825.000,96.158.247,275.983.247,Novo Mercado,"44,73%",Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,6.254,27,41,6.186,-,
peab3,"41,10","28,86","55,08","2,98","42,41%",ON,"0,000",0,"2,00","2,00",48,0,1,882.806.000,"0,2965","1,2266","313,76%","0,0000","313,76%",1.250.429.000,268.049.000,114.486.000,217.731.000,-103.245.000,823.333.767,720.088.767,,"48,11%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.659,3,37,1.619,-,
peab4,"46,01","35,78","51,48","3,10","28,59%",PN,"0,000",0,"5,00","5,00",36,0,1,882.806.000,"0,3261","1,4241","336,70%","0,0000","336,70%",1.250.429.000,268.049.000,114.486.000,217.731.000,-103.245.000,823.333.767,720.088.767,,"48,11%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.659,3,37,1.619,-,
petr3,"41,07","30,55","42,34","15,84","29,03%",ON,"4,949",150,"1,90","1,90",26.985.613,1.008.182.502,231,395.053.000.000,"7,4880","6,5047","13,13%","1,3282","4,61%",1.077.849.000.000,167.371.000.000,322.157.000.000,77.838.000.000,244.319.000.000,518.763.299.267,763.082.299.267,Nível 2,"60,92%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,867.547,2.748,5.807,858.992,-,
petr4,"38,04","30,23","39,03","17,28","25,17%",PN,"8,309",1.280,"0,04","0,04",14.738.243,538.682.782,3.384,395.053.000.000,"7,3443","6,5742","10,49%","1,3282","7,60%",1.077.849.000.000,167.371.000.000,322.157.000.000,77.838.000.000,244.319.000.000,518.763.299.267,763.082.299.267,Nível 2,"60,92%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,867.547,2.748,5.807,858.992,-,
petz3,"3,92","2,90","5,51","7,43","7,99%",ON,"0,059",364,"3,98","3,98",4.911.433,21.954.106,319,1.698.678.000,"0,0170","0,2911","1.608,73%","0,0000","1.608,73%",3.990.070.000,1.454.783.000,437.824.000,475.571.000,-37.747.000,1.813.092.128,1.775.345.128,Novo Mercado,"63,50%",Consumo Cíclico,Comércio,Produtos Diversos,95.331,1.146,282,93.903,-,
pfrm3,"6,28","4,46","7,61","8,91","17,16%",ON,"0,000",0,"5,46","5,46",5.224,29.254,5,1.620.746.000,"0,1157","0,2895","150,18%","0,2855","396,83%",5.115.217.000,3.621.181.000,743.289.000,231.275.000,512.014.000,777.544.214,1.289.558.214,Novo Mercado,"73,46%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,11.865,61,66,11.738,-,
