Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
telb4,"9,43","8,56","14,20",-,"-23,33%",PN,"0,000",0,"2,00","2,00",300,2.997,1,1.288.018.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.987.019.000,1.697.265.000,80.247.000,1.253.211.000,-1.172.964.000,1.182.340.529,9.376.529,,"3,68%",Comunicações,Telecomunicações,Telecomunicações,8.557,75,1.486,6.996,-,
tend3,"13,55","9,42","15,16",-,"20,44%",ON,"0,000",42,"0,67","0,67",757.510,9.324.948,56,869.365.000,"0,0000","0,0000","0,00%","0,0000","0,00%",4.699.358.000,2.539.718.000,1.173.953.000,721.904.000,452.049.000,1.667.927.033,2.119.976.033,Novo Mercado,"98,69%",Consumo Cíclico,Construção Civil,Incorporações,24.276,0,455,23.821,-,
tesa3,"48,00",-,-,-,-%,ON,"0,000",0,"5,00","5,00",3.200,0,3,858.223.000,,,%,,%,2.654.669.000,767.448.000,892.457.000,29.688.000,862.769.000,1.389.696.672,2.252.465.672,,--%,Consumo não Cíclico,Agropecuária,Agricultura,2,1,1,0,-,
tfco4,"10,20","9,93","14,80","1,71","-19,11%",PN,"0,000",0,"1,00","1,00",300,3.714,1,448.046.000,"0,1065","0,1746","63,92%","0,0000","63,92%",706.394.000,500.149.000,115.576.000,66.988.000,48.588.000,1.629.123.615,1.677.711.615,Nível 2,"5,49%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,9.986,133,145,9.708,-,
tgma3,"26,55","21,22","28,25","9,34","23,83%",ON,"0,000",0,"5,56","5,56",9.476,261.348,14,888.230.000,"1,1700","1,9400","65,81%","0,0000","65,81%",1.268.379.000,657.428.000,173.443.000,282.802.000,-109.359.000,1.752.377.393,1.643.018.393,Novo Mercado,"48,48%",Bens Industriais,Transporte,Transporte Rodoviário,11.428,148,207,11.073,-,
tiet11,"12,54",-,-,-,-%,,"0,000",0,"3,61","3,61",872.214,0,57,5.310.278.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.299.813.000,3.405.914.000,12.191.010.000,2.174.219.000,10.016.791.000,5.004.795.801,15.021.586.801,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,1 ON (TIET3)
tiet3,"3,49",-,-,-,-%,ON,"0,000",0,"5,00","5,00",500,0,2,5.310.278.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.299.813.000,3.405.914.000,12.191.010.000,2.174.219.000,10.016.791.000,5.004.795.801,15.021.586.801,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,
tiet4,"3,51",-,-,-,-%,PN,"0,000",0,"11,77","11,77",1.019,0,6,5.310.278.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.299.813.000,3.405.914.000,12.191.010.000,2.174.219.000,10.016.791.000,5.004.795.801,15.021.586.801,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,
tims3,"16,95","14,08","18,79","6,74","17,06%",ON,"0,641",62,"0,52","0,52",847.593,15.180.391,1.013,16.983.445.000,"0,6382","0,8723","36,68%","0,0000","36,68%",54.447.303.000,10.397.339.000,14.640.710.000,3.311.800.000,11.328.910.000,41.032.634.546,52.361.544.546,Novo Mercado,--%,Comunicações,Telecomunicações,Telecomunicações,1.488.716,83,229.157,1.259.476,-,
tkno3,"50,88","0,00","52,42","5,77",-%,ON,"0,000",0,"0,00","0,00",0,0,0,302.258.000,"0,0000","2,9345","0,00%","0,0000","0,00%",366.823.000,202.264.000,1.880.000,71.706.000,-69.826.000,194.874.363,125.048.363,,"31,65%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,484,7,4,473,-,
tkno4,"83,87","0,00","87,82",-,"49,02%",PN,"0,000",0,"5,00","5,00",1,70,1,302.258.000,"3,1519","0,0000","100,00%","0,0000","100,00%",366.823.000,202.264.000,1.880.000,71.706.000,-69.826.000,194.874.363,125.048.363,,"31,65%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,484,7,4,473,-,
tots3,"28,20","24,80","34,35","1,56","6,90%",ON,"0,707",105,"0,18","0,18",3.038.577,88.209.890,218,4.988.224.000,"0,2300","0,2300","0,00%","0,0000","0,00%",8.702.896.000,3.070.913.000,1.676.416.000,2.205.225.000,-528.809.000,17.404.565.704,16.875.756.704,Novo Mercado,"87,53%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,48.262,1.405,331,46.526,-,
toyb3,"2,29",-,-,-,-%,ON,"0,000",0,"5,00","3,00",10,23,1,2.312.281.000,,,%,,%,49.960.107.000,201.195.000,-,201.195.000,-,71.890.222,71.890.222,,--%,Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,2.450,3,28,2.419,-,
toyb4,"2,50",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,2.312.281.000,,,%,,%,49.960.107.000,201.195.000,-,201.195.000,-,71.890.222,71.890.222,,--%,Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,2.450,3,28,2.419,-,
tpis3,"6,03","3,63","6,05",-,"44,26%",ON,"0,000",0,"6,28","6,28",3.487,13.530,4,928.523.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.805.696.000,189.345.000,1.437.011.000,62.987.000,1.374.024.000,265.320.000,1.639.344.000,Novo Mercado,"42,12%",Bens Industriais,Transporte,Exploração de Rodovias,15.657,26,37,15.594,-,
trad3,"6,60","2,43","7,42",-,"-6,65%",ON,"0,000",1,"11,56","11,56",143.827,113.623,72,247.969.000,"0,0000","0,0000","0,00%","0,0000","0,00%",275.648.000,96.900.000,3.134.000,61.582.000,-58.448.000,264.138.725,205.690.725,Novo Mercado,"25,68%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,7.712,64,80,7.568,-,
tris3,"5,02","4,27","5,93","3,94","5,68%",ON,"0,000",47,"0,57","0,57",121.126,694.052,45,1.401.459.000,"0,1373","0,1977","44,00%","0,0000","44,00%",2.769.246.000,2.068.770.000,948.203.000,269.600.000,678.603.000,936.820.041,1.615.423.041,Novo Mercado,"38,31%",Consumo Cíclico,Construção Civil,Incorporações,62.136,0,356,61.780,-,
trpl3,"31,61","27,67","38,09","6,97","13,46%",ON,"0,000",0,"5,00","5,00",98,3.266,1,18.604.578.000,"0,0000","0,0000","0,00%","0,0000","0,00%",38.556.190.000,6.495.217.000,11.452.842.000,2.619.524.000,8.833.318.000,18.100.871.350,26.934.189.350,Nível 1,"64,18%",Utilidade Pública,Energia Elétrica,Energia Elétrica,222.549,1.321,963,220.265,-,
trpl4,"24,81","19,67","27,75","8,88","22,52%",PN,"0,457",97,"6,59","6,59",4.487.501,112.815.775,680,18.604.578.000,"0,0000","0,0000","0,00%","0,0000","0,00%",38.556.190.000,6.495.217.000,11.452.842.000,2.619.524.000,8.833.318.000,18.100.871.350,26.934.189.350,Nível 1,"64,18%",Utilidade Pública,Energia Elétrica,Energia Elétrica,222.549,1.321,963,220.265,-,
tten3,"10,55","9,20","12,77","1,12","-6,31%",ON,"0,000",17,"0,76","0,76",165.423,1.738.596,45,3.594.634.000,"0,1152","0,1177","2,16%","0,0000","2,16%",8.530.219.000,5.878.986.000,1.972.642.000,1.633.854.000,338.788.000,5.257.040.176,5.595.828.176,Novo Mercado,"22,52%",Consumo não Cíclico,Agropecuária,Agricultura,16.985,501,574,15.910,-,
tupy3,"24,25","21,30","28,85","2,77","-2,38%",ON,"0,000",44,"0,28","0,28",55.650,1.530.375,27,3.679.856.000,"0,7415","0,4086","44,89%","0,0000","44,89%",11.704.218.000,7.400.277.000,4.789.034.000,2.427.739.000,2.361.295.000,3.496.304.375,5.857.599.375,Novo Mercado,"99,68%",Bens Industriais,Material de Transporte,Material Rodoviário,38.201,185,465,37.551,-,
txrx3,"10,00","0,00","12,00",-,"138,10%",ON,"0,000",0,"5,00","5,00",4,0,1,-314.889.000,"0,0000","0,0000","0,00%","0,0000","0,00%",189.954.000,78.583.000,303.265.000,258.000,303.007.000,21.180.350,324.187.350,,"44,73%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,1.413,1,34,1.378,-,
txrx4,"2,36","2,20","4,01",-,"-19,45%",PN,"0,000",0,"5,00","5,00",10,38,1,-314.889.000,"0,0000","0,0000","0,00%","0,0000","0,00%",189.954.000,78.583.000,303.265.000,258.000,303.007.000,21.180.350,324.187.350,,"44,73%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,1.413,1,34,1.378,-,
ucas3,"2,14","2,08","3,02","9,39","-10,08%",ON,"0,000",0,"10,00","10,00",220,594,1,197.070.000,"0,0000","0,0000","0,00%","0,0000","0,00%",357.748.000,105.762.000,76.665.000,37.949.000,38.716.000,141.424.819,180.140.819,Novo Mercado,"43,14%",Consumo Cíclico,Utilidades Domésticas,Móveis,7.401,10,56,7.335,-,
ugpa3,"20,95","19,26","30,33","1,19","8,32%",ON,"1,062",153,"0,08","0,08",2.536.205,71.343.447,199,14.283.802.000,"0,3500","0,2500","28,57%","0,0000","28,57%",38.340.170.000,15.746.103.000,15.129.338.000,4.131.561.000,10.997.777.000,23.367.719.415,34.365.496.415,Novo Mercado,"97,73%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,37.346,1.522,829,34.995,-,
unip3,"46,83","45,45","63,88","5,91","-22,61%",ON,"0,000",0,"5,27","5,27",102,6.393,1,2.676.568.000,"1,7426","1,3481","22,64%","0,0000","22,64%",7.158.097.000,3.374.105.000,2.508.893.000,2.018.495.000,490.398.000,5.362.121.062,5.852.519.062,,"55,08%",Materiais Básicos,Químicos,Químicos Diversos,38.767,215,550,38.002,-,
unip5,"48,00","46,21","72,42","8,60","-33,72%",PNA,"0,000",0,"5,00","5,00",325,22.321,1,2.676.568.000,"1,9845","2,5658","29,29%","0,0000","29,29%",7.158.097.000,3.374.105.000,2.508.893.000,2.018.495.000,490.398.000,5.362.121.062,5.852.519.062,,"55,08%",Materiais Básicos,Químicos,Químicos Diversos,38.767,215,550,38.002,-,
unip6,"46,98","45,67","68,30","6,48","-29,90%",PNB,"0,000",38,"0,06","0,06",16.793,1.136.886,29,2.676.568.000,"1,9168","1,4829","22,64%","0,0000","22,64%",7.158.097.000,3.374.105.000,2.508.893.000,2.018.495.000,490.398.000,5.362.121.062,5.852.519.062,,"55,08%",Materiais Básicos,Químicos,Químicos Diversos,38.767,215,550,38.002,-,
usim3,"6,17","5,53","10,51","4,17","0,00%",ON,"0,000",0,"2,39","2,39",28.879,273.484,16,23.691.673.000,"0,2989","0,2573","13,90%","0,0000","13,90%",39.539.710.000,17.083.849.000,6.473.105.000,5.605.048.000,868.057.000,7.797.236.307,8.665.293.307,Nível 1,"53,97%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,133.090,421,1.604,131.065,-,
usim5,"6,29","5,60","10,69","4,50","5,01%",PNA,"0,150",344,"0,47","0,47",2.121.214,21.296.989,269,23.691.673.000,"0,3288","0,2831","13,90%","0,0000","13,90%",39.539.710.000,17.083.849.000,6.473.105.000,5.605.048.000,868.057.000,7.797.236.307,8.665.293.307,Nível 1,"53,97%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,133.090,421,1.604,131.065,-,
usim6,"9,90","9,88","16,64","2,86","-36,82%",PNB,"0,000",0,"5,00","5,00",100,0,1,23.691.673.000,"0,3288","0,2831","13,90%","0,0000","13,90%",39.539.710.000,17.083.849.000,6.473.105.000,5.605.048.000,868.057.000,7.797.236.307,8.665.293.307,Nível 1,"53,97%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,133.090,421,1.604,131.065,-,
vale3,"61,90","56,00","71,47","11,57","1,68%",ON,"12,399",1.006,"0,06","0,06",6.890.736,417.578.602,609,205.451.000.000,"3,7461","4,8323","29,00%","0,0000","29,00%",481.483.000.000,82.438.000.000,84.111.000.000,36.356.000.000,47.755.000.000,280.964.569.202,328.719.569.202,Novo Mercado,"94,09%",Materiais Básicos,Mineração,Minerais Metálicos,527.087,2.342,13.871,510.874,-,
vamo3,"5,65","5,51","10,07","5,65","-32,74%",ON,"0,127",154,"1,36","1,36",5.581.941,46.106.833,344,5.023.528.000,"0,0173","0,0000","100,00%","0,0000","100,00%",22.657.784.000,5.992.064.000,13.195.962.000,2.087.522.000,11.108.440.000,6.239.433.815,17.347.873.815,Novo Mercado,"43,93%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,1.715,1.207,501,7,-,
variacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vbbr3,"22,89","17,81","26,28","7,48","24,88%",ON,"1,094",222,"0,02","0,02",977.007,24.776.898,80,16.538.000.000,"0,4291","1,3082","204,87%","0,0000","204,87%",44.303.000.000,24.764.000.000,18.706.000.000,8.225.000.000,10.481.000.000,25.613.910.000,36.094.910.000,Novo Mercado,"91,46%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,71.180,1.151,433,69.596,-,
vitt3,"5,65","5,20","9,93","4,86","-43,10%",ON,"0,000",0,"5,50","5,50",10.153,69.751,3,571.825.000,"0,0000","0,0000","0,00%","0,0239","0,00%",847.133.000,476.674.000,189.041.000,41.094.000,147.947.000,849.274.202,997.221.202,Novo Mercado,"35,84%",Materiais Básicos,Químicos,Fertilizantes e Defensivos,3.580,169,183,3.228,-,
viva3,"26,79","19,83","35,02","1,39","2,45%",ON,"0,158",120,"1,95","1,95",1.495.845,38.278.674,144,2.174.012.199,"0,3633","0,3728","2,64%","0,0000","2,64%",3.444.075.468,2.120.319.930,233.638.035,341.860.268,-108.222.233,6.327.738.232,6.219.515.999,Novo Mercado,"53,11%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Acessórios,37.542,686,42,36.814,-,
vivr3,"1,78","1,71","5,71",-,"-46,06%",ON,"0,000",0,"4,29","4,29",9.900,30.987,4,91.686.000,,,%,,%,293.705.000,138.486.000,39.102.000,10.271.000,28.831.000,68.291.626,97.122.626,Novo Mercado,"100,00%",Consumo Cíclico,Construção Civil,Incorporações,37.180,17,86,37.077,-,
vivt3,"53,24","42,74","56,09","3,31","20,02%",ON,"1,002",151,"0,05","0,05",829.657,41.806.416,281,69.086.211.000,"1,4535","1,1576","20,36%","0,0000","20,36%",124.088.797.000,23.839.778.000,18.879.978.000,7.354.965.000,11.525.013.000,87.983.804.286,99.508.817.286,,"24,64%",Comunicações,Telecomunicações,Telecomunicações,1.719.700,4.700,254.123,1.460.877,-,
vivt4,"45,34",-,-,-,-%,PN,"0,000",0,"0,49","0,49",2.204.318,0,97,69.086.211.000,"0,0000","0,0000","0,00%","0,0000","0,00%",124.088.797.000,23.839.778.000,18.879.978.000,7.354.965.000,11.525.013.000,87.983.804.286,99.508.817.286,,"24,64%",Comunicações,Telecomunicações,Telecomunicações,1.719.700,4.700,254.123,1.460.877,-,
vlid3,"20,46","14,68","24,24","8,14","33,73%",ON,"0,000",44,"0,43","0,43",30.407,551.583,11,1.653.418.000,"0,6430","1,0874","69,11%","0,0000","69,11%",2.733.819.000,1.419.310.000,597.670.000,534.345.000,63.325.000,1.674.372.233,1.737.697.233,Novo Mercado,"94,94%",Bens Industriais,Serviços,Serviços Diversos,20.190,206,60,19.924,-,
vspt3,"5,00","0,00","5,00",-,"0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,1.608.759.000,,,%,,%,4.791.584.000,606.170.000,0,38.043.000,-38.043.000,714.038.920,675.995.920,,"0,00%",Bens Industriais,Transporte,Transporte Ferroviário,7,1,5,1,-,
vspt4,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,1.608.759.000,,,%,,%,4.791.584.000,606.170.000,0,38.043.000,-38.043.000,714.038.920,675.995.920,,"0,00%",Bens Industriais,Transporte,Transporte Ferroviário,7,1,5,1,-,
vste3,"10,09","10,09","20,33","0,47","-18,83%",ON,"0,000",0,"5,00","5,00",9.165,151.223,12,1.043.184.000,"0,1157","0,0475","58,99%","0,0000","58,99%",1.665.455.000,531.272.000,312.658.000,44.716.000,267.942.000,1.150.265.146,1.418.207.146,Novo Mercado,"96,56%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,11.238,0,118,11.120,-,
vulc3,"16,73","14,25","19,18","17,48","3,98%",ON,"0,000",41,"1,32","1,32",3.940,67.768,5,2.087.493.000,"0,6345","2,7750","337,36%","0,3750","396,46%",2.866.887.000,2.103.793.000,374.975.000,426.261.000,-51.286.000,4.594.998.962,4.543.712.962,Novo Mercado,"35,08%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,12.893,280,62,12.551,-,
vveo3,"1,80","1,78","15,65","7,58","-88,30%",ON,"0,000",0,"3,85","3,85",1.977.699,12.756.159,121,3.259.286.000,"0,0000","0,1365","0,00%","0,0000","0,00%",10.525.811.000,6.223.274.000,3.903.047.000,1.456.619.000,2.446.428.000,581.077.094,3.027.505.094,Novo Mercado,"55,23%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,368,162,6,200,-,
wege3,"55,02","30,68","55,99","1,36","64,78%",ON,"3,212",463,"0,12","0,12",9.804.278,377.954.917,315,19.299.649.000,"0,5429","0,6761","24,54%","0,0000","24,54%",37.439.486.000,25.019.368.000,4.180.977.000,7.230.764.000,-3.049.787.000,230.936.436.250,227.886.649.250,Novo Mercado,"35,31%",Bens Industriais,Máquinas e Equipamentos,Motores . Compressores e Outros,389.900,1.914,1.327,386.659,-,
